1|[Cześć], co słychać?|Hi, how's it going?
C1|To jest [do bani].|That's useless.|Esto es una porquería.|C'est nul.|Das ist für die Tonne.|Isso é uma droga.|Non serve a niente.|Dat is waardeloos.|Det är värdelöst.|Det er helt ubrukelig.|Det er helt elendigt.|E de nimic.|To je bezveze.|cs:To je k ničemu.
C1|Ten film jest [do niczego].|This film is no good.|Esta peli no vale nada.|Ce film vaut rien.|Der Film taugt nichts.|Esse filme não presta.|Questo film non vale niente.|Deze film is niks waard.|Den här filmen duger inte.|Denne filmen er ikke noe tess.|Den her film duer ikke.|Filmul ăsta nu e bun de nimic.|Ovaj film ne valja.|cs:Ten film nestojí za nic.
C1|Ta robota [to pikuś].|This job is a piece of cake.|Este curro está chupado.|Ce boulot, c'est du gâteau.|Der Job ist ein Klacks.|Esse trampo é moleza.|Questo lavoro è una passeggiata.|Dit werk is een eitje.|Det här jobbet är en barnlek.|Denne jobben er lett som en plett.|Det her job er en smal sag.|Treaba asta e floare la ureche.|Ovaj posao je mačji kašalj.|cs:Tahle práce je brnkačka.
C1|To [bułka z masłem].|It's a piece of cake.|Está chupado.|C'est du gâteau.|Das ist ein Kinderspiel.|É moleza.|È un gioco da ragazzi.|Het is een fluitje van een cent.|Det är en barnlek.|Det er lett som en plett.|Det er en leg.|E floare la ureche.|To je mačji kašalj.|cs:To je hračka.
C1|Dla niego to [małe piwo].|For him it's no big deal.|Para él es pan comido.|Pour lui, c'est de la rigolade.|Für ihn ist das ein Klacks.|Pra ele isso é fichinha.|Per lui non è niente di che.|Voor hem is het niks bijzonders.|För honom är det ingen stor grej.|For ham er det ingen big deal.|For ham er det ingen big deal.|Pentru el e o nimica toată.|Za njega to nije ništa.|cs:Pro něj to není nic velkýho.
C1|To było [jak splunąć].|That was a doddle.|Fue coser y cantar.|C'était fastoche.|Das war ein Kinderspiel.|Foi mamão com açúcar.|È stato facilissimo.|Dat was een makkie.|Det var hur lätt som helst.|Det var lett som bare det.|Det var pissenemt.|A fost floare la ureche.|To je bilo lako ko pljunuti.|cs:Bylo to jak nic.
C1|Tu jest [ruch jak w ulu].|It's busy as a beehive here.|Esto está a tope, como una colmena.|Ça grouille comme une ruche ici.|Hier ist ein Betrieb wie im Bienenstock.|Aqui tá movimentado que nem formigueiro.|Qui c'è un via vai continuo.|Het is hier een drukte van belang.|Det är fullt ös här.|Det er et yrende liv her.|Her myldrer det som i en myretue.|E ca-n stup aici.|Ovdje je gužva ko u košnici.|cs:Je tu frmol jako v úlu.
C1|[Kopę lat]! Co u ciebie?|Long time no see! How are you?|¡Cuánto tiempo! ¿Qué es de tu vida?|Ça fait une paye ! Quoi de neuf ?|Lange nicht gesehen! Wie geht's dir?|Quanto tempo! Como você tá?|Quanto tempo! Come stai?|Lang niet gezien! Hoe gaat het?|Länge sen! Hur är det?|Lenge siden sist! Hvordan går det?|Længe siden! Hvordan går det?|Nu te-am văzut de-o veșnicie! Ce faci?|Sto godina! Kako si?|cs:Dlouho jsme se neviděli! Jak se máš?
C1|[Kopę lat] się nie widzieliśmy.|We haven't seen each other in ages.|Hace siglos que no nos vemos.|Ça fait des lustres qu'on s'est pas vus.|Wir haben uns ewig nicht gesehen.|Faz séculos que a gente não se vê.|Non ci vediamo da una vita.|We hebben elkaar in geen eeuwen gezien.|Vi har inte setts på evigheter.|Vi har ikke sett hverandre på evigheter.|Vi har ikke set hinanden i evigheder.|Nu ne-am văzut de o veșnicie.|Nismo se vidjeli sto godina.|cs:Už jsme se neviděli sto let.
C1|Co [tam u ciebie w trawie piszczy]?|What's going on with you?|¿Qué se cuece por tu vida?|Qu'est-ce qui se trame chez toi ?|Was gibt's so bei dir?|Quais são as boas?|Che mi racconti di nuovo?|Wat is er bij jou allemaal aan de hand?|Vad händer hos dig?|Hva skjer med deg?|Hvad sker der med dig?|Ce mai e nou pe la tine?|Što ima kod tebe?|cs:Co je u tebe novýho?
C1|[Jak tam], żyjesz?|So, still alive?|¿Qué tal, sigues vivo?|Alors, t'es toujours en vie ?|Na, lebst du noch?|E aí, tá vivo?|Allora, sei ancora vivo?|En, leef je nog?|Nå, lever du?|Så, lever du ennå?|Nå, lever du stadig?|Ei, mai trăiești?|Pa, jesi živ?|cs:Tak co, žiješ?
C1|[Stara bida], nic nowego.|Same old, nothing new.|Lo de siempre, nada nuevo.|Toujours la même galère, rien de neuf.|Das Übliche, nichts Neues.|A mesma de sempre, nada de novo.|Il solito, niente di nuovo.|Het oude liedje, niks nieuws.|Samma gamla, inget nytt.|Det samme gamle, ikke noe nytt.|Det sædvanlige, intet nyt.|Aceeași poveste, nimic nou.|Stara priča, ništa novo.|cs:Pořád stejná bída, nic novýho.
C1|[Jakoś leci].|Getting by.|Ahí vamos.|On fait aller.|Es geht so.|Vai levando.|Si tira avanti.|Het gaat wel.|Det rullar på.|Det går sin gang.|Det går.|Merge, cumva.|Nekako ide.|cs:Nějak to jde.
C1|[Bywało gorzej].|I've had worse.|He estado peor.|J'ai connu pire.|Hätte schlimmer sein können.|Já foi pior.|Poteva andare peggio.|Het is weleens erger geweest.|Det har varit värre.|Det har vært verre.|Det har været værre.|A fost și mai rău.|Bilo je i gore.|cs:Bejvalo hůř.
C1|[Szkoda gadać].|Don't even ask.|Mejor ni hablar.|M'en parle pas.|Frag lieber nicht.|Nem me fala.|Lascia perdere.|Vraag maar niet.|Fråga inte ens.|Ikke spør engang.|Spørg ikke engang.|Nici nu mă întreba.|Ne pitaj.|cs:Ani se neptej.
C1|[Nie ma lekko].|It's not easy.|La vida es dura.|C'est pas facile.|Ist nicht leicht.|Não tá fácil.|Non è facile.|Het is niet makkelijk.|Det är inte lätt.|Det er ikke lett.|Det er ikke nemt.|Nu e ușor.|Nije lako.|cs:Není to žádná legrace.
C1|[Życie], stary.|That's life, man.|Así es la vida, tío.|C'est la vie, mec.|So ist das Leben, Alter.|É a vida, cara.|È la vita, amico.|Zo is het leven, man.|Sånt är livet, mannen.|Sånn er livet, kompis.|Sådan er livet, mand.|Asta e viața, frate.|Takav je život, stari.|cs:Takovej je život, kámo.
C1|[Co zrobisz], nic nie zrobisz.|What can you do? Nothing.|¿Qué le vas a hacer?|Qu'est-ce que tu veux y faire ?|Was willste machen?|Fazer o quê, né?|Che ci vuoi fare? Niente.|Wat doe je eraan? Niks.|Vad ska man göra? Ingenting.|Hva kan man gjøre? Ingenting.|Hvad kan man gøre? Ingenting.|Ce să faci? Nimic.|Što ćeš, ništa.|cs:Co naděláš, nic.
C1|[Nie ma co się czarować].|Let's not kid ourselves.|No nos engañemos.|Faut pas se voiler la face.|Machen wir uns nichts vor.|Não adianta se enganar.|Non prendiamoci in giro.|Laten we onszelf niet voor de gek houden.|Vi ska inte lura oss själva.|La oss ikke lure oss selv.|Lad os ikke narre os selv.|Să nu ne păcălim singuri.|Nemojmo se zavaravati.|cs:Nebudeme si nic nalhávat.
C1|[Tak czy siak] musimy to zrobić.|One way or another, we have to do it.|De una forma u otra tenemos que hacerlo.|D'une manière ou d'une autre, faut le faire.|So oder so müssen wir das machen.|De um jeito ou de outro, temos que fazer.|In un modo o nell'altro dobbiamo farlo.|Hoe dan ook, we moeten het doen.|På ett eller annat sätt måste vi göra det.|På en eller annen måte må vi gjøre det.|På den ene eller anden måde skal vi gøre det.|Într-un fel sau altul, trebuie s-o facem.|Ovako ili onako, moramo to napraviti.|cs:Tak či tak to musíme udělat.
C1|[Raz kozie śmierć]!|Here goes nothing!|¡De perdidos al río!|Advienne que pourra !|Augen zu und durch!|Seja o que Deus quiser!|Vada come vada!|Daar gaan we dan!|Nu kör vi, vad som än händer!|Nå eller aldri!|Nu eller aldrig!|Ce-o fi, o fi!|Pa što bude!|cs:Risk je zisk, jdem do toho!
C1|[Co ma być, to będzie].|Whatever will be, will be.|Lo que tenga que ser, será.|Ce qui doit arriver arrivera.|Was sein muss, muss sein.|O que tiver que ser, será.|Quel che sarà, sarà.|Wat komt, dat komt.|Det som händer, det händer.|Det som skjer, det skjer.|Hvad der sker, det sker.|Ce-o fi, o fi.|Što bude, bit će.|cs:Co má bejt, to bude.
C1|[Idzie jak po grudzie].|It's going really slowly.|Va a paso de tortuga.|Ça avance difficilement.|Das geht nur schleppend voran.|Tá indo aos trancos e barrancos.|Va avanti a fatica.|Het gaat erg stroef.|Det går trögt.|Det går tregt.|Det går trægt.|Merge greu.|Ide jako teško.|cs:Jde to jak z chlupatý deky.
C1|[Idzie jak z płatka].|It's going like clockwork.|Va sobre ruedas.|Ça roule comme sur des roulettes.|Das läuft wie am Schnürchen.|Tá indo de vento em popa.|Va liscio come l'olio.|Het loopt gesmeerd.|Det går som smort.|Det går som smurt.|Det kører som smurt.|Merge ca pe roate.|Ide ko po loju.|cs:Jde to jako po másle.
C1|[Wyszło szydło z worka].|The truth came out.|Se descubrió el pastel.|La vérité a éclaté.|Die Katze ist aus dem Sack.|A verdade veio à tona.|È venuta fuori la verità.|De aap kwam uit de mouw.|Sanningen kom fram.|Sannheten kom for en dag.|Sandheden kom frem.|A ieșit adevărul la iveală.|Istina je izašla na vidjelo.|cs:Pravda vyšla najevo.
C1|Nie [wkładaj kija w mrowisko].|Don't stir the hornet's nest.|No remuevas el avispero.|Mets pas le feu aux poudres.|Stich nicht ins Wespennest.|Não cutuca a onça com vara curta.|Non stuzzicare il vespaio.|Steek je hand niet in een wespennest.|Stick inte in handen i getingboet.|Ikke stikk hånden i vepsebolet.|Stik ikke hånden i en hvepserede.|Nu băga bățul prin gard.|Ne diraj u osinje gnijezdo.|cs:Nestrkej hůl do mraveniště.
C1|[Kręci jak piesek ogonem].|He's evasive, dodging the question.|Se anda con evasivas.|Il tourne autour du pot.|Er druckst herum.|Ele fica fazendo rodeios.|Tergiversa, evita la domanda.|Hij draait eromheen.|Han slingrar sig undan frågan.|Han vrir seg unna spørsmålet.|Han snakker udenom.|O scaldă, ocolește întrebarea.|Vrda, izbjegava pitanje.|cs:Vykrucuje se jak had.
C1|On ma [lepkie ręce].|He's got sticky fingers.|Tiene la mano larga.|Il a les doigts crochus.|Der hat lange Finger.|Ele tem mão leve.|Ha le mani lunghe.|Hij heeft lange vingers.|Han har långa fingrar.|Han er langfingret.|Han har lange fingre.|E cam mână-spartă la furat.|Ima duge prste.|cs:Má dlouhý prsty.
C1|Ktoś mi [zajumał] rower.|Someone nicked my bike.|Alguien me ha mangado la bici.|Quelqu'un m'a piqué mon vélo.|Jemand hat mir das Fahrrad geklaut.|Alguém afanou minha bike.|Qualcuno mi ha fregato la bici.|Iemand heeft mijn fiets gejat.|Nån snodde min cykel.|Noen rappet sykkelen min.|Nogen har hugget min cykel.|Cineva mi-a șutit bicicleta.|Netko mi je maznuo bicikl.|cs:Někdo mi čórnul kolo.
C1|[Zwinął] mi długopis.|He swiped my pen.|Me ha birlado el boli.|Il m'a chipé mon stylo.|Er hat meinen Kuli gemopst.|Ele surrupiou minha caneta.|Mi ha fregato la penna.|Hij heeft mijn pen gejat.|Han snodde min penna.|Han rappet pennen min.|Han hapsede min kuglepen.|Mi-a șutit pixul.|Maznuo mi je kemijsku.|cs:Šlohnul mi propisku.
C1|[Podprowadził] mi portfel w tramwaju.|He pinched my wallet on the tram.|Me birló la cartera en el tranvía.|Il m'a tiré mon portefeuille dans le tram.|Er hat mir in der Straßenbahn den Geldbeutel geklaut.|Ele bateu minha carteira no bonde.|Mi ha sfilato il portafoglio sul tram.|Hij heeft mijn portemonnee gerold in de tram.|Han snodde min plånbok på spårvagnen.|Han rappet lommeboka mi på trikken.|Han stjal min pung i sporvognen.|Mi-a furat portofelul în tramvai.|Maznuo mi je novčanik u tramvaju.|cs:V tramvaji mi vytáhl peněženku.
C1|Siedział dwa lata [w pace].|He did two years in the slammer.|Estuvo dos años en el trullo.|Il a fait deux ans en taule.|Er saß zwei Jahre im Knast.|Ele passou dois anos em cana.|Ha fatto due anni al fresco.|Hij heeft twee jaar gebajesd.|Han satt två år på kåken.|Han satt to år i buret.|Han sad to år i spjældet.|A stat doi ani la pârnaie.|Odležao je dvije godine u buksi.|cs:Dva roky seděl v base.
C1|Wylądował [za kratkami].|He ended up behind bars.|Acabó entre rejas.|Il a fini derrière les barreaux.|Er ist hinter Gittern gelandet.|Ele foi parar atrás das grades.|È finito dietro le sbarre.|Hij belandde achter de tralies.|Han hamnade bakom galler.|Han havnet bak lås og slå.|Han endte bag tremmer.|A ajuns după gratii.|Završio je iza rešetaka.|cs:Skončil za mřížema.
C1|Uważaj, to [kapuś].|Watch out, he's a snitch.|Cuidado, es un chivato.|Attention, c'est une balance.|Pass auf, der ist 'ne Petze.|Cuidado, ele é dedo-duro.|Attento, è una spia.|Pas op, hij is een verklikker.|Se upp, han är en tjallare.|Pass opp, han er en tyster.|Pas på, han er en stikker.|Ai grijă, e turnător.|Pazi, on je cinkaroš.|cs:Pozor, to je práskač.
C1|Nie [kabluj] nauczycielce.|Don't snitch to the teacher.|No te chives a la profe.|Va pas cafter à la prof.|Petz nicht bei der Lehrerin.|Não dedura pra professora.|Non fare la spia con la maestra.|Ga niet klikken bij de juf.|Skvallra inte för fröken.|Ikke sladre til læreren.|Lad være med at sladre til læreren.|Nu pârî la profesoară.|Ne cinkaj učiteljici.|cs:Nežaluj učitelce.
C1|Kto [nakablował]?|Who ratted us out?|¿Quién se ha chivado?|Qui a balancé ?|Wer hat gepetzt?|Quem dedurou?|Chi ha fatto la spia?|Wie heeft ons verlinkt?|Vem tjallade?|Hvem tystet?|Hvem stak os?|Cine ne-a turnat?|Tko nas je cinkao?|cs:Kdo nás prásknul?
C1|Nie [świruj].|Don't freak out.|No flipes.|Pète pas un plomb.|Dreh nicht durch.|Não surta.|Non dare di matto.|Flip niet.|Flippa inte ur.|Ikke flipp ut.|Lad være med at flippe ud.|Nu o lua razna.|Ne ludi.|cs:Nešil.
C1|Ten gość to [świr].|That guy is a nutter.|Ese tío está pirado.|Ce mec est un taré.|Der Typ ist ein Irrer.|Esse cara é pirado.|Quel tipo è un pazzo.|Die gast is gestoord.|Den killen är knäpp.|Den fyren er en gæren.|Den fyr er en skør kugle.|Tipul ăla e nebun.|Taj tip je luđak.|cs:Ten chlap je cvok.
C1|Ale [jazda bez trzymanki]!|What a wild ride!|¡Qué locura!|Quel délire !|Was für ein Ritt!|Que loucura!|Che corsa pazza!|Wat een wilde rit!|Vilken vild åktur!|For en vill tur!|Sikke en vild tur!|Ce nebunie!|Kakva luda vožnja!|cs:To je ale jízda!
C1|Totalny [odlot]!|Totally mind-blowing!|¡Alucinante total!|Complètement dingue !|Total abgefahren!|Surreal demais!|Pazzesco!|Totaal geniaal!|Helt sanslöst!|Helt sinnssykt!|Helt vildt!|Total demențial!|Totalno ludilo!|cs:Totální úlet!
C1|[Opad szczęki]!|Jaw-dropping!|¡Me quedo de piedra!|J'en reste bouche bée !|Da fällt mir die Kinnlade runter!|Fiquei de queixo caído!|Roba da restare a bocca aperta!|Om van achterover te vallen!|Hakan i golvet!|Helt målløs!|Man bliver helt målløs!|De-ți pică falca!|Čeljust do poda!|cs:Až spadne čelist!
C1|Szczęka mi [opadła], jak to zobaczyłem.|My jaw dropped when I saw it.|Me quedé boquiabierto cuando lo vi.|J'en suis resté bouche bée quand j'ai vu ça.|Mir fiel die Kinnlade runter, als ich das sah.|Fiquei de queixo caído quando vi.|Sono rimasto a bocca aperta quando l'ho visto.|Mijn mond viel open toen ik het zag.|Hakan föll ner när jag såg det.|Jeg ble helt målløs da jeg så det.|Jeg tabte kæben, da jeg så det.|Mi-a căzut falca când am văzut.|Čeljust mi je pala kad sam to vidio.|cs:Spadla mi brada, když jsem to viděl.
C1|[Zbierałem szczękę z podłogi].|I was picking my jaw up off the floor.|Me quedé con la boca abierta.|J'ai ramassé ma mâchoire par terre.|Ich musste meine Kinnlade vom Boden aufheben.|Fiquei de boca aberta.|Sono rimasto a bocca spalancata.|Mijn mond viel open van verbazing.|Jag fick plocka upp hakan från golvet.|Jeg måtte plukke opp haken fra gulvet.|Jeg måtte samle min kæbe op fra gulvet.|Îmi strângeam falca de pe jos.|Skupljao sam čeljust s poda.|cs:Sbíral jsem bradu ze země.
C1|[Nie wyrabiam]!|I can't take it anymore!|¡No puedo más!|J'en peux plus !|Ich pack's nicht mehr!|Não aguento mais!|Non ce la faccio più!|Ik trek het niet meer!|Jag orkar inte mer!|Jeg orker ikke mer!|Jeg kan ikke mere!|Nu mai pot!|Ne mogu više!|cs:Už to nedávám!
C1|Z nim [nie da się wytrzymać].|He's unbearable.|No hay quien lo aguante.|Il est insupportable.|Den hält man nicht aus.|Ninguém aguenta ele.|Con lui è insopportabile.|Hij is onuitstaanbaar.|Han är outhärdlig.|Han er uutholdelig.|Han er uudholdelig.|E insuportabil.|S njim se ne može izdržati.|cs:Je s ním k nevydržení.
C1|[Mam tego powyżej uszu].|I'm fed up to the back teeth.|Estoy hasta las narices.|J'en ai ras-le-bol.|Ich hab die Nase gestrichen voll.|Tô de saco cheio.|Ne ho fin sopra i capelli.|Ik ben het spuugzat.|Jag har fått nog upp över öronen.|Jeg har fått nok til langt over pipa.|Jeg er led og ked af det.|M-am săturat până peste cap.|Dosta mi je do grla.|cs:Mám toho plný zuby.
C1|[Mam dość] tej roboty.|I'm sick of this job.|Estoy harto de este curro.|J'en ai marre de ce boulot.|Ich hab die Schnauze voll von dem Job.|Tô cansado desse trampo.|Sono stufo di questo lavoro.|Ik ben dit werk zat.|Jag är trött på det här jobbet.|Jeg er lei av denne jobben.|Jeg er træt af det her job.|M-am săturat de munca asta.|Dosta mi je ovog posla.|cs:Mám dost týhle práce.
C1|[Ręce opadają].|I give up, it's hopeless.|Es para tirar la toalla.|Les bras m'en tombent.|Da fehlen mir die Worte.|É de desanimar.|Cadono le braccia.|Ik geef het op, het is hopeloos.|Man ger upp, det är hopplöst.|Jeg gir opp, det er håpløst.|Jeg giver op, det er håbløst.|Îți pică mâinile.|Ruke mi padaju.|cs:Ruce opadávají.
C1|On zawsze [leje wodę].|He always waffles on.|Siempre se enrolla sin decir nada.|Il fait toujours du blabla.|Der labert immer nur rum.|Ele sempre enche linguiça.|Parla sempre a vuoto.|Hij blijft maar leuteren.|Han pratar alltid en massa strunt.|Han prater alltid i vei om ingenting.|Han vrøvler altid løs.|Mereu vorbește vrute și nevrute.|Uvijek mlati praznu slamu.|cs:Pořád jen mlží.
C1|Ten tekst to [lanie wody].|This text is just waffle.|Este texto es pura paja.|Ce texte, c'est du remplissage.|Der Text ist nur Geschwafel.|Esse texto é só encheção de linguiça.|Questo testo è pieno di chiacchiere.|Deze tekst is alleen maar blabla.|Den här texten är bara svammel.|Denne teksten er bare svada.|Den her tekst er bare fyld.|Textul ăsta e numai vorbărie.|Ovaj tekst je prazna priča.|cs:Ten text je jen omáčka.
