1|[Ahoj], jak se máš?|Hi, how's it going?
B1|Náš [profák] je fakt přísnej.|Our teacher is really strict.|Nuestro profe es muy estricto.|Notre prof est super sévère.|Unser Lehrer ist echt streng.|Nosso professor é muito rígido.|Il nostro prof è proprio severo.|Onze leraar is echt streng.|Vår lärare är riktigt sträng.|Læreren vår er skikkelig streng.|Vores lærer er virkelig streng.|Profesorul nostru e tare sever.|Naš profesor je baš strog.
B1|Máš [tahák] na zítřek?|Have you got a cheat sheet for tomorrow?|¿Tienes chuleta para mañana?|T'as une antisèche pour demain ?|Hast du einen Spickzettel für morgen?|Tem cola pra amanhã?|Hai un bigliettino per domani?|Heb je een spiekbriefje voor morgen?|Har du en fusklapp till i morgon?|Har du en juksalapp til i morgen?|Har du en snydeseddel til i morgen?|Ai o fițuică pentru mâine?|Imaš li šalabahter za sutra?
B1|Dneska máme [tělák].|We've got PE today.|Hoy tenemos gimnasia.|Aujourd'hui on a sport.|Heute haben wir Sport.|Hoje tem educação física.|Oggi abbiamo ginnastica.|We hebben vandaag gym.|Vi har idrott i dag.|Vi har gym i dag.|Vi har idræt i dag.|Azi avem sport.|Danas imamo tjelesni.
B1|Nebuď takovej [šprt].|Don't be such a nerd.|No seas tan empollón.|Sois pas aussi intello.|Sei nicht so ein Streber.|Não seja tão nerd.|Non fare il secchione.|Doe niet zo nerdy.|Var inte en sån plugghäst.|Ikke vær en sånn nerd.|Lad være med at være sådan en nørd.|Nu fi așa tocilar.|Ne budi takav štreber.
B1|Pojď, jdeme do [mekáče].|Come on, let's go to McDonald's.|Venga, vamos al McDonald's.|Viens, on va au McDo.|Komm, wir gehen zu McDonald's.|Vem, vamos no Méqui.|Dai, andiamo al McDonald's.|Kom, we gaan naar de Mac.|Kom, vi drar till Donken.|Kom, vi drar på McDonald's.|Kom, lad os tage på McD.|Hai la Mec.|Ajde, idemo u Mek.
B1|Dám si [smažák] s hranolkama.|I'll have fried cheese with chips.|Me pido queso frito con patatas.|Je prends du fromage pané avec des frites.|Ich nehme gebackenen Käse mit Pommes.|Vou pedir queijo frito com batata frita.|Prendo il formaggio fritto con patatine.|Ik neem gefrituurde kaas met friet.|Jag tar friterad ost med pommes.|Jeg tar frityrstekt ost med pommes frites.|Jeg tager friturestegt ost med pommes frites.|Eu iau cașcaval pane cu cartofi prăjiți.|Ja ću pohani sir s pomfritom.
B1|Máš něco k [žrádlu]?|Got anything to eat?|¿Tienes algo de papeo?|T'as de la bouffe ?|Hast du was zu futtern?|Tem algum rango?|Hai qualcosa da mangiare?|Heb je wat te eten?|Har du något att äta?|Har du noe å spise?|Har du noget at spise?|Ai ceva de mâncare?|Imaš li nešto za jesti?
B1|To jsem [zbaštil] za minutu.|I wolfed that down in a minute.|Me lo zampé en un minuto.|Je l'ai englouti en une minute.|Das hab ich in einer Minute verputzt.|Devorei isso em um minuto.|L'ho divorato in un minuto.|Ik had het in een minuut naar binnen gewerkt.|Jag slukade det på en minut.|Jeg slukte det på et minutt.|Jeg slugte det på et minut.|Am înfulecat-o într-un minut.|Smazao sam to za minutu.
B1|Jdu si dát [šlofíka].|I'm going to take a nap.|Me voy a echar una siesta.|Je vais faire une petite sieste.|Ich mach ein Nickerchen.|Vou tirar um cochilo.|Vado a fare un pisolino.|Ik ga een dutje doen.|Jag ska ta en tupplur.|Jeg skal ta meg en blund.|Jeg tager en lur.|Mă duc să trag un pui de somn.|Idem malo odrijemati.
B1|[Brnknu] ti večer.|I'll give you a ring tonight.|Te doy un toque esta noche.|Je te passe un coup de fil ce soir.|Ich ruf dich heute Abend an.|Te ligo à noite.|Ti faccio uno squillo stasera.|Ik bel je vanavond.|Jag ringer dig i kväll.|Jeg ringer deg i kveld.|Jeg ringer til dig i aften.|Îți dau un telefon diseară.|Nazvat ću te večeras.
B1|[Prozvoň] mě, až tam budeš.|Give me a missed call when you're there.|Hazme una perdida cuando llegues.|Bipe-moi quand t'es là-bas.|Klingel kurz an, wenn du da bist.|Me dá um toque quando chegar.|Fammi uno squillo quando sei lì.|Bel me even kort als je er bent.|Ge mig en missad signal när du är framme.|Gi meg et lite pling når du er der.|Giv mig et hurtigt ring, når du er der.|Dă-mi un bip când ajungi.|Pusti mi zvono kad stigneš.
B1|Pošli mi [esemesku].|Send me a text.|Mándame un mensaje.|Envoie-moi un texto.|Schick mir eine SMS.|Me manda uma mensagem.|Mandami un messaggio.|Stuur me een berichtje.|Skicka ett sms.|Send meg en melding.|Send mig en sms.|Trimite-mi un mesaj.|Pošalji mi poruku.
B1|Mám vybitou [baterku].|My battery's dead.|Me he quedado sin batería.|J'ai plus de batterie.|Mein Akku ist leer.|Minha bateria acabou.|Ho la batteria scarica.|Mijn batterij is leeg.|Batteriet är slut.|Batteriet mitt er tomt.|Mit batteri er fladt.|Mi s-a descărcat bateria.|Baterija mi je prazna.
B1|Ten [noťas] se pořád seká.|That laptop keeps freezing.|Ese portátil se cuelga todo el rato.|Ce portable plante tout le temps.|Der Laptop hängt sich ständig auf.|Esse notebook vive travando.|Quel portatile si blocca di continuo.|Die laptop loopt steeds vast.|Den laptopen hänger sig hela tiden.|Den laptopen fryser hele tiden.|Den bærbare fryser hele tiden.|Laptopul ăla se tot blochează.|Taj laptop se stalno smrzava.
B1|Mám nový [hadry].|I've got new clothes.|Tengo ropa nueva.|J'ai des nouvelles fringues.|Ich hab neue Klamotten.|Tenho roupa nova.|Ho dei vestiti nuovi.|Ik heb nieuwe kleren.|Jag har nya kläder.|Jeg har nye klær.|Jeg har nyt tøj.|Am haine noi.|Imam novu odjeću.
B1|Doma chodím jen v [teplákách].|At home I only wear trackies.|En casa solo llevo chándal.|À la maison je suis toujours en jogging.|Zu Hause trage ich nur Jogginghose.|Em casa só ando de moletom.|A casa porto solo la tuta.|Thuis draag ik alleen joggingbroeken.|Hemma har jag bara mjukisbyxor.|Hjemme går jeg bare i joggebukse.|Derhjemme går jeg kun i joggingbukser.|Acasă port doar trening.|Doma nosim samo trenirku.
B1|Přestaň [blbnout]!|Stop messing around!|¡Deja de hacer el tonto!|Arrête de faire l'idiot !|Hör auf rumzublödeln!|Para de palhaçada!|Smettila di fare lo scemo!|Hou op met dat gedoe!|Sluta larva dig!|Slutt å tulle!|Hold op med at fjolle rundt!|Nu mai face prostii!|Prestani se zajebavati!
B1|To je [najs]!|That's nice!|¡Qué guay!|C'est sympa !|Das ist nice!|Que daora!|Che bello!|Wat leuk!|Vad fint!|Så fint!|Hvor fint!|Ce drăguț!|Baš lijepo!
B1|Ta [kočka] u baru se na tebe dívá.|That hottie at the bar is looking at you.|Esa chica guapa de la barra te está mirando.|La jolie fille au bar te regarde.|Die hübsche Frau an der Bar schaut dich an.|Aquela gata no bar tá te olhando.|Quella figa al bancone ti sta guardando.|Die lekkere meid aan de bar kijkt naar je.|Den snygga tjejen i baren tittar på dig.|Den kjekke jenta i baren ser på deg.|Den lækre pige ved baren kigger på dig.|Bunăciunea de la bar se uită la tine.|Ona zgodna cura za šankom gleda te.
B1|Ten tvůj kluk je [fešák].|Your boyfriend is a looker.|Tu novio es un guaperas.|Ton copain est beau gosse.|Dein Freund ist ein hübscher Kerl.|Teu namorado é um gato.|Il tuo ragazzo è un gran figo.|Je vriend is een lekker ding.|Din kille är riktigt snygg.|Kjæresten din er en kjekkas.|Din kæreste er godt at se på.|Iubitul tău e un tip arătos.|Tvoj dečko je pravi komad.
B1|[Chodíš] s ní už dlouho?|Have you been going out with her long?|¿Llevas mucho saliendo con ella?|Tu sors avec elle depuis longtemps ?|Bist du schon lange mit ihr zusammen?|Faz tempo que você namora ela?|Esci con lei da tanto?|Gaan jullie al lang met elkaar?|Har ni varit ihop länge?|Har dere vært sammen lenge?|Har I været sammen længe?|Ieșiți de mult împreună?|Hodaš li s njom već dugo?
B1|Máme v pátek [rande].|We've got a date on Friday.|El viernes tenemos una cita.|On a un rencard vendredi.|Wir haben am Freitag ein Date.|A gente tem um encontro na sexta.|Venerdì abbiamo un appuntamento.|We hebben vrijdag een date.|Vi ska på dejt på fredag.|Vi skal på date på fredag.|Vi skal på date på fredag.|Vineri avem o întâlnire.|U petak imamo spoj.
B1|Dala mu [kopačky].|She dumped him.|Le dio calabazas.|Elle l'a largué.|Sie hat ihm den Laufpass gegeben.|Ela deu um fora nele.|Lei l'ha mollato.|Ze heeft hem gedumpt.|Hon dumpade honom.|Hun dumpet ham.|Hun dumpede ham.|L-a lăsat baltă.|Ostavila ga je.
B1|Je do ní [zamilovanej až po uši].|He's head over heels for her.|Está enamorado hasta las trancas.|Il est fou amoureux d'elle.|Er ist bis über beide Ohren in sie verliebt.|Ele tá perdidamente apaixonado por ela.|È cotto di lei.|Hij is smoorverliefd op haar.|Han är upp över öronen kär i henne.|Han er stormforelsket i henne.|Han er pladask forelsket i hende.|E îndrăgostit lulea de ea.|Ludo je zaljubljen u nju.
B1|Celej večer ji [balil].|He was hitting on her all evening.|Estuvo ligando con ella toda la noche.|Il l'a draguée toute la soirée.|Er hat sie den ganzen Abend angebaggert.|Ele passou a noite toda dando em cima dela.|Ci ha provato con lei tutta la sera.|Hij zat de hele avond met haar te flirten.|Han stötte på henne hela kvällen.|Han sjekket henne hele kvelden.|Han lagde an på hende hele aftenen.|S-a dat la ea toată seara.|Cijelu večer ju je muvao.
B1|Dneska platím [rundu].|Today I'm buying a round.|Hoy pago yo una ronda.|Aujourd'hui je paie ma tournée.|Heute schmeiß ich eine Runde.|Hoje eu pago uma rodada.|Oggi offro io il giro.|Vandaag geef ik een rondje.|I dag bjuder jag på en runda.|I dag spanderer jeg en runde.|I dag giver jeg en omgang.|Azi dau eu un rând.|Danas ja častim rundu.
B1|Nech to, [je to na mně].|Leave it, it's on me.|Deja, invito yo.|Laisse, c'est pour moi.|Lass mal, das geht auf mich.|Deixa, é por minha conta.|Lascia, offro io.|Laat maar, het is van mij.|Låt bli, jag bjuder.|La det være, jeg spanderer.|Lad være, den er på mig.|Lasă, fac eu cinste.|Pusti, ja častim.
B1|Nechal jsem tam [dýško].|I left a tip.|Dejé propina.|J'ai laissé un pourboire.|Ich hab Trinkgeld dagelassen.|Deixei uma gorjeta.|Ho lasciato la mancia.|Ik heb een fooi gegeven.|Jag lämnade dricks.|Jeg la igjen tips.|Jeg gav drikkepenge.|Am lăsat bacșiș.|Ostavio sam napojnicu.
B1|Skočím do [večerky] pro chleba.|I'll pop to the corner shop for bread.|Me acerco a la tienda de la esquina a por pan.|Je fais un saut à l'épicerie du coin pour du pain.|Ich spring schnell zum Späti für Brot.|Vou dar um pulo na vendinha pra comprar pão.|Faccio un salto al negozietto sotto casa per il pane.|Ik wip even naar de buurtwinkel voor brood.|Jag kilar till kvartersbutiken efter bröd.|Jeg stikker på nærbutikken etter brød.|Jeg smutter lige ned til købmanden efter brød.|Dau o fugă la magazinul din colț după pâine.|Skoknut ću do dućana po kruh.
B1|Bydlí v tom velkým [baráku] na rohu.|He lives in that big house on the corner.|Vive en esa casa grande de la esquina.|Il habite la grande baraque au coin.|Er wohnt in der großen Hütte an der Ecke.|Ele mora naquele casarão da esquina.|Abita in quella casa grande all'angolo.|Hij woont in dat grote huis op de hoek.|Han bor i det stora huset på hörnet.|Han bor i det store huset på hjørnet.|Han bor i det store hus på hjørnet.|Stă în casa aia mare din colț.|Živi u onoj velikoj kući na uglu.
B1|O víkendu jedeme na [chatu].|At the weekend we're going to the cottage.|El finde nos vamos a la casita de campo.|Le week-end on va au chalet.|Am Wochenende fahren wir auf die Datsche.|No fim de semana vamos pro sítio.|Nel weekend andiamo al casale.|Dit weekend gaan we naar het huisje.|I helgen åker vi till stugan.|I helgen drar vi på hytta.|I weekenden tager vi i sommerhuset.|În weekend mergem la cabană.|Vikend idemo na vikendicu.
B1|Konečně mám [řidičák]!|I've finally got my driving licence!|¡Por fin tengo el carné!|J'ai enfin mon permis !|Endlich hab ich den Führerschein!|Finalmente tirei a carteira!|Finalmente ho la patente!|Ik heb eindelijk mijn rijbewijs!|Äntligen har jag körkort!|Endelig har jeg lappen!|Endelig har jeg fået kørekort!|În sfârșit am permis!|Konačno imam vozačku!
B1|To je tvoje nový [fáro]?|Is that your new ride?|¿Ese es tu buga nuevo?|C'est ta nouvelle caisse ?|Ist das deine neue Karre?|Esse é teu carro novo?|È quella la tua nuova macchina?|Is dat je nieuwe bak?|Är det där din nya kärra?|Er det der den nye doningen din?|Er det din nye kærre?|Aia e noua ta mașină?|Je li to tvoj novi auto?
B1|Naše [třídní] je fakt fajn.|Our form teacher is really nice.|Nuestra tutora es muy maja.|Notre prof principale est super sympa.|Unsere Klassenlehrerin ist echt nett.|Nossa professora responsável é muito legal.|Il nostro professore coordinatore è davvero simpatico.|Onze mentor is echt aardig.|Vår klassföreståndare är jättesnäll.|Kontaktlæreren vår er kjempegrei.|Vores klasselærer er virkelig sød.|Diriginta noastră e foarte de treabă.|Naša razrednica je baš draga.
B1|Je to typickej [Pražák].|He's a typical Praguer.|Es un praguense de manual.|C'est un Pragois typique.|Er ist ein typischer Prager.|Ele é um típico praguense.|È un tipico praghese.|Hij is een typische Praagse.|Han är en typisk pragbo.|Han er en typisk Praha-gutt.|Han er en typisk pragenser.|E un pragez tipic.|Tipični je Pražanin.
B1|Nedělej tady [bordel].|Don't make a mess here.|No montes follón aquí.|Mets pas le bazar ici.|Mach hier kein Chaos.|Não faz bagunça aqui.|Non fare casino qui.|Maak hier geen rommel.|Stöka inte till här.|Ikke lag rot her.|Lad være med at rode her.|Nu face mizerie aici.|Nemoj ovdje raditi nered.
B1|[Mrkni] na to, jestli je to dobře.|Take a look and see if it's right.|Échale un vistazo a ver si está bien.|Jette un œil pour voir si c'est bon.|Guck mal kurz drüber, ob das passt.|Dá uma olhada pra ver se tá certo.|Dai un'occhiata e vedi se va bene.|Kijk even of het klopt.|Kolla om det stämmer.|Ta en titt og se om det stemmer.|Kig lige, om det passer.|Aruncă o privire dacă e bine.|Baci pogled je li dobro.
B1|Máš [kreditku], nebo platíš hotově?|Have you got a card or are you paying cash?|¿Tienes tarjeta o pagas en efectivo?|T'as une carte ou tu paies en liquide ?|Hast du eine Kreditkarte oder zahlst du bar?|Tem cartão ou vai pagar em dinheiro?|Hai la carta o paghi in contanti?|Pin je of betaal je contant?|Har du kort eller betalar du kontant?|Har du kort eller betaler du kontant?|Har du kort, eller betaler du kontant?|Ai card sau plătești cash?|Imaš karticu ili plaćaš gotovinom?
B2|Ten jeho [bourák] musel stát majlant.|That flashy car of his must have cost a fortune.|Su cochazo le habrá costado un dineral.|Sa grosse caisse a dû coûter une fortune.|Sein Protzschlitten hat bestimmt ein Vermögen gekostet.|Aquele carrão dele deve ter custado uma fortuna.|Quella sua macchina appariscente deve essere costata un patrimonio.|Die patserbak van hem moet een fortuin hebben gekost.|Den där flashiga bilen måste ha kostat skjortan.|Den prangende bilen hans må ha kostet skjorta.|Hans prangende bil må have kostet en formue.|Mașina aia bengoasă a lui trebuie să fi costat o avere.|Taj njegov napucani auto sigurno je koštao bogatstvo.
B2|Ten byt stál [majlant].|That flat cost a fortune.|Ese piso costó una pasta.|Cet appart a coûté une blinde.|Die Wohnung hat ein Vermögen gekostet.|Esse apartamento custou uma nota.|Quell'appartamento è costato un occhio della testa.|Dat appartement kostte een fortuin.|Den lägenheten kostade skjortan.|Den leiligheten kostet skjorta.|Den lejlighed kostede en bondegård.|Apartamentul ăla a costat o avere.|Taj stan je koštao bogatstvo.
B2|Za tu opravu chtěl [litr].|He wanted a thousand crowns for that repair.|Pidió mil coronas por el arreglo.|Il voulait mille couronnes pour la réparation.|Er wollte einen Tausender für die Reparatur.|Ele queria mil coroas pelo conserto.|Per quella riparazione voleva mille corone.|Hij wilde duizend kronen voor die reparatie.|Han ville ha tusen spänn för reparationen.|Han ville ha tusen kroner for den reparasjonen.|Han ville have tusind kroner for den reparation.|Voia o mie de coroane pe reparația aia.|Za taj popravak htio je tisuću kruna.
B2|Půjčíš mi [kilo] do pátku?|Can you lend me a hundred till Friday?|¿Me dejas cien hasta el viernes?|Tu me prêtes cent balles jusqu'à vendredi ?|Leihst du mir einen Hunderter bis Freitag?|Me empresta cem até sexta?|Mi presti cento fino a venerdì?|Kun je me honderd lenen tot vrijdag?|Kan du låna mig hundra till fredag?|Kan du låne meg hundre til fredag?|Kan du låne mig en hund til fredag?|Îmi împrumuți o sută până vineri?|Možeš mi posuditi stotku do petka?
B2|Jsou [v balíku], mají tři auta.|They're loaded, they've got three cars.|Están forrados, tienen tres coches.|Ils sont pleins aux as, ils ont trois voitures.|Die sind stinkreich, die haben drei Autos.|Eles são podres de ricos, têm três carros.|Sono pieni di soldi, hanno tre macchine.|Ze zitten er warmpjes bij, ze hebben drie auto's.|De är stenrika, de har tre bilar.|De er søkkrike, de har tre biler.|De er stenrige, de har tre biler.|Sunt putred de bogați, au trei mașini.|Ima ih u lovi, imaju tri auta.
B2|Její táta je pěkně [zazobanej].|Her dad is seriously rich.|Su padre está forradísimo.|Son père est blindé.|Ihr Vater ist ganz schön betucht.|O pai dela é cheio da grana.|Suo padre è ricchissimo.|Haar vader is stinkend rijk.|Hennes farsa är sjukt rik.|Faren hennes er styrtrik.|Hendes far er vildt rig.|Tatăl ei e bogat rău.|Njen stari je debelo bogat.
B2|Ten prodavač nás pěkně [natáhl].|That salesman really ripped us off.|Ese vendedor nos timó bien.|Ce vendeur nous a bien arnaqués.|Der Verkäufer hat uns ganz schön abgezockt.|Esse vendedor passou a gente pra trás.|Quel venditore ci ha proprio fregati.|Die verkoper heeft ons echt afgezet.|Den försäljaren blåste oss rejält.|Den selgeren lurte oss skikkelig.|Den sælger snød os groft.|Vânzătorul ăla ne-a jecmănit rău.|Taj prodavač nas je baš oderao.
B2|Koupil jsem to [za babku].|I bought it for next to nothing.|Lo compré por cuatro perras.|Je l'ai acheté pour trois fois rien.|Ich hab's für'n Appel und 'n Ei gekauft.|Comprei isso por uma bagatela.|L'ho comprato per due soldi.|Ik heb het voor een appel en een ei gekocht.|Jag köpte det för en spottstyver.|Jeg kjøpte det for en slikk og ingenting.|Jeg købte det for en slik.|L-am luat pe nimic.|Kupio sam to u bescjenje.
B2|Někdo mi [šlohnul] kolo.|Someone nicked my bike.|Alguien me ha mangado la bici.|Quelqu'un m'a piqué mon vélo.|Jemand hat mir das Fahrrad geklaut.|Alguém afanou minha bicicleta.|Qualcuno mi ha fregato la bici.|Iemand heeft mijn fiets gejat.|Nån snodde min cykel.|Noen har rappet sykkelen min.|Nogen har hugget min cykel.|Cineva mi-a șutit bicicleta.|Netko mi je maznuo bicikl.
