1|[Hei], hvordan går det?|Hi, how's it going?
B2|Pass deg, [purken] står der borte.|Watch out, the cops are over there.|Cuidado, la pasma está allí.|Attention, les keufs sont là-bas.|Pass auf, die Bullen stehen da drüben.|Cuidado, os canas tão ali.|Occhio, ci sono gli sbirri laggiù.|Pas op, de smerissen staan daar.|Akta dig, snutarna står där borta.|Pass deg, politiet står der borte.|Pas på, strisserne står derovre.|Ai grijă, sunt gaborii acolo.|Pazi, murja je tamo.
B2|[Respekt] for at du sa ifra.|Respect for speaking up.|Respeto por decir lo que piensas.|Respect d'avoir dit quelque chose.|Respekt, dass du was gesagt hast.|Respeito por você ter falado.|Rispetto per aver parlato.|Respect dat je er iets van zei.|Respekt för att du sa ifrån.|Respekt for at du sa fra.|Respekt for at du sagde fra.|Respect că ai zis ceva.|Poštovanje što si progovorio.
B2|Jeg er [med på notene].|I'm on board.|Me apunto, estoy de acuerdo.|Je suis partant.|Ich bin dabei.|Tô dentro.|Ci sto.|Ik doe mee.|Jag är med på det.|Jeg er med.|Jeg er med på den.|Sunt de acord.|Ja sam za.
B2|Han [kokka] hele oppgaven fra nettet.|He copied the whole assignment off the internet.|Copió todo el trabajo de internet.|Il a tout pompé sur internet.|Er hat die ganze Aufgabe aus dem Netz abgeschrieben.|Ele copiou o trabalho todo da internet.|Ha copiato tutto il compito da internet.|Hij heeft de hele opdracht van internet gejat.|Han knyckte hela uppgiften från nätet.|Han kopierte hele oppgaven fra nettet.|Han kopierede hele opgaven fra nettet.|A copiat toată tema de pe net.|Prepisao je cijeli zadatak s interneta.
B2|Jeg prøvde å [sneike] meg inn.|I tried to sneak in.|Intenté colarme.|J'ai essayé de m'incruster en douce.|Ich hab versucht, mich reinzuschleichen.|Tentei entrar de fininho.|Ho provato a infilarmi dentro di nascosto.|Ik probeerde naar binnen te glippen.|Jag försökte smyga mig in.|Jeg prøvde å snike meg inn.|Jeg prøvede at snige mig ind.|Am încercat să mă strecor înăuntru.|Pokušao sam se ušuljati.
B2|Hun er [harry] med den gulljakka.|She's tacky in that gold jacket.|Va hortera con esa chaqueta dorada.|Elle fait beauf avec cette veste dorée.|Sie sieht mit der Goldjacke prollig aus.|Ela tá brega com essa jaqueta dourada.|È pacchiana con quella giacca dorata.|Ze ziet er ordinair uit in die gouden jas.|Hon är så tacky i den där guldjackan.|Hun ser simpel ut i den gulljakka.|Hun er ordinær i den guldjakke.|Arată kitsch în geaca aia aurie.|Izgleda kičasto u toj zlatnoj jakni.
B2|De dro på [harrytur] til Sverige for å handle.|They went on a booze-and-snacks run to Sweden.|Se fueron a Suecia a comprar barato.|Ils sont allés faire leurs courses pas chères en Suède.|Sie sind zum Billigeinkauf nach Schweden gefahren.|Eles foram pra Suécia fazer compras baratas.|Sono andati in Svezia a fare scorta di alcol e snack.|Ze gingen naar Zweden om goedkoop drank en snoep in te slaan.|De åkte till Sverige för att bunkra billigt.|De dro til Sverige for å handle billig.|De tog til Tyskland efter billig sprut og slik.|Au mers în Suedia după băutură și dulciuri ieftine.|Otišli su u Švedsku po jeftino piće i grickalice.
B2|Det sto en gjeng [råner] ved bensinstasjonen.|A bunch of car-obsessed guys were hanging at the gas station.|Había un grupo de canis con coches en la gasolinera.|Il y avait une bande de tuneurs à la station-service.|An der Tankstelle standen ein paar Autoposer.|Tinha uma galera de playboy de carro no posto.|C'era una banda di fissati delle auto al distributore.|Er hing een groep patserige autofanaten bij de pomp.|Det stod ett gäng raggare vid macken.|Det sto en gjeng bilentusiaster ved bensinstasjonen.|Der stod en flok bilbøller ved tanken.|Era o gașcă de pasionați de mașini la benzinărie.|Kod benzinske je stajala ekipa zaluđenih autima.
B2|[Russen] feirer hele mai.|The graduating students party all of May.|Los que terminan el bachillerato celebran todo mayo.|Les lycéens diplômés font la fête tout le mois de mai.|Die Abiturienten feiern den ganzen Mai.|Os formandos festejam o mês de maio inteiro.|I diplomandi festeggiano per tutto maggio.|De eindexamenleerlingen feesten heel mei.|Studenterna festar hela maj.|Avgangselevene feirer hele mai.|Studenterne fester hele maj.|Absolvenții petrec toată luna mai.|Maturanti slave cijeli svibanj.
B2|Jeg er litt [brisen].|I'm a bit tipsy.|Voy un poco contentillo.|Je suis un peu pompette.|Ich bin ein bisschen angeheitert.|Tô meio alto.|Sono un po' brillo.|Ik ben een beetje aangeschoten.|Jag är lite salongsberusad.|Jeg er litt pussa.|Jeg er lidt snalret.|Sunt cam amețit.|Malo sam pripit.
B2|Han var på [fylla] hele helga.|He was out drinking all weekend.|Estuvo de borrachera todo el finde.|Il était bourré tout le week-end.|Er war das ganze Wochenende besoffen unterwegs.|Ele ficou de porre o fim de semana inteiro.|Ha fatto baldoria tutto il weekend.|Hij was het hele weekend aan het zuipen.|Han var på fyllan hela helgen.|Han drakk hele helgen.|Han var på druk hele weekenden.|A fost beat tot weekendul.|Cijeli vikend je bio pijan.
B2|Vi [tylla] i oss brus.|We guzzled down soda.|Nos metimos refrescos a saco.|On s'est enfilé des sodas.|Wir haben Limo in uns reingekippt.|A gente mandou refri goela abaixo.|Ci siamo scolati le bibite.|We klokten frisdrank naar binnen.|Vi hällde i oss läsk.|Vi drakk brus fort.|Vi bællede sodavand.|Am dat pe gât sucul.|Nalokali smo se soka.
B2|Han [hev innpå] tre pølser.|He wolfed down three hot dogs.|Se zampó tres perritos.|Il s'est enfilé trois hot-dogs.|Er hat drei Würstchen verschlungen.|Ele devorou três cachorros-quentes.|Si è sbafato tre wurstel.|Hij schrokte drie worstjes naar binnen.|Han slukade tre korvar.|Han spiste tre pølser fort.|Han tyrede tre pølser i sig.|A înfulecat trei crenvurști.|Smazao je tri hrenovke.
B2|Jeg skal [ta meg en høneblund].|I'm going to take a power nap.|Voy a echarme una siesta corta.|Je vais faire une petite sieste.|Ich mach ein kurzes Nickerchen.|Vou tirar um cochilo rapidinho.|Mi faccio un pisolino.|Ik ga even een powernap doen.|Jag ska ta en tupplur.|Jeg skal ta en liten lur.|Jeg tager mig en lur.|Trag un pui de somn.|Idem malo odrijemati.
B2|Etter flyturen er jeg helt [døgnvill].|After the flight I'm totally jet-lagged.|Después del vuelo tengo el horario hecho un lío.|Après le vol, je suis complètement décalé.|Nach dem Flug bin ich total aus dem Rhythmus.|Depois do voo tô com o relógio todo trocado.|Dopo il volo ho un jet lag tremendo.|Na de vlucht heb ik een flinke jetlag.|Efter flygresan är jag helt jetlaggad.|Etter flyturen er døgnrytmen min helt ødelagt.|Efter flyveturen har jeg helt jetlag.|După zbor sunt complet dat peste cap de jet lag.|Nakon leta imam totalni jet lag.
B2|Du må [ta deg sammen].|You need to pull yourself together.|Tienes que espabilar.|Faut que tu te reprennes.|Du musst dich zusammenreißen.|Você precisa se controlar.|Devi darti una regolata.|Je moet je vermannen.|Du måste ta dig samman.|Du må ta deg sammen.|Du må tage dig sammen.|Trebuie să-ți revii.|Moraš se saberiti.
B2|Nå [tar du helt av]!|Now you're totally going overboard!|¡Ahora te estás flipando!|Là, tu pètes un plomb !|Jetzt drehst du total ab!|Agora você exagerou geral!|Adesso stai proprio esagerando!|Nu sla je helemaal door!|Nu tar du helt i!|Nå overdriver du helt!|Nu tager du helt overhånd!|Acum chiar exagerezi!|Sad stvarno pretjeruješ!
B2|Han [flippa ut] da han så regningen.|He freaked out when he saw the bill.|Flipó cuando vio la cuenta.|Il a flippé en voyant l'addition.|Er ist ausgeflippt, als er die Rechnung sah.|Ele surtou quando viu a conta.|È andato fuori di testa quando ha visto il conto.|Hij flipte toen hij de rekening zag.|Han flippade ur när han såg notan.|Han ble helt vill da han så regningen.|Han flippede ud, da han så regningen.|A luat-o razna când a văzut nota.|Pošizio je kad je vidio račun.
B2|Jeg har [ikke no peil] på bil.|I don't know a thing about cars.|No tengo ni idea de coches.|J'y connais rien en voitures.|Ich hab null Ahnung von Autos.|Não entendo nada de carro.|Di macchine non ne so niente.|Ik heb geen verstand van auto's.|Jag har ingen koll på bilar.|Jeg kan ingenting om biler.|Jeg har ingen forstand på biler.|Habar n-am de mașini.|Nemam pojma o autima.
B2|Han har [peiling] på data.|He knows his stuff about computers.|Sabe un montón de ordenadores.|Il s'y connaît en informatique.|Er hat Ahnung von Computern.|Ele manja de computador.|Di computer se ne intende.|Hij heeft verstand van computers.|Han har koll på datorer.|Han kan mye om data.|Han har styr på computere.|Se pricepe la calculatoare.|Razumije se u kompjutere.
B2|Du er helt [på jordet].|You're totally clueless.|No te enteras de nada.|T'es complètement à côté de la plaque.|Du bist total auf dem Holzweg.|Você tá completamente perdido.|Non ci hai capito niente.|Je bent helemaal het spoor bijster.|Du är helt ute och cyklar.|Du tar helt feil.|Du er helt ude i hampen.|Ești complet pe lângă.|Totalno si promašio.
B2|Han er helt [ute å kjøre].|He's completely lost the plot.|Está totalmente perdido.|Il est complètement à la ramasse.|Er ist völlig neben der Spur.|Ele tá completamente perdido.|Ha proprio perso la testa.|Hij is helemaal de weg kwijt.|Han är helt borta.|Han er helt forvirret.|Han er helt ude at skide.|A luat-o complet razna.|Totalno je izgubio kompas.
B2|Du er på [bærtur], det var ikke det jeg sa.|You're way off, that's not what I said.|Te has ido por las ramas, no dije eso.|T'es complètement à l'ouest, j'ai pas dit ça.|Du liegst völlig daneben, das hab ich nicht gesagt.|Você viajou, não foi isso que eu disse.|Sei fuori strada, non ho detto questo.|Je zit er helemaal naast, dat zei ik niet.|Du är ute och cyklar, det var inte det jag sa.|Du tar feil, det var ikke det jeg sa.|Du er helt galt på den, det var ikke det, jeg sagde.|Ești pe lângă, n-am zis asta.|Promašio si, nisam to rekao.
B2|Planen gikk rett [på trynet].|The plan fell flat on its face.|El plan se fue al garete.|Le plan s'est cassé la figure.|Der Plan ging voll in die Hose.|O plano deu com os burros n'água.|Il piano è andato a rotoli.|Het plan viel compleet in duigen.|Planen gick åt skogen.|Planen mislyktes totalt.|Planen gik helt i vasken.|Planul a eșuat lamentabil.|Plan je propao iz temelja.
B2|Hun [trødde i salaten] på jobbfesten.|She put her foot in it at the work party.|Metió la pata en la fiesta del trabajo.|Elle a fait une gaffe à la soirée du boulot.|Sie ist bei der Firmenfeier ins Fettnäpfchen getreten.|Ela pisou na bola na festa do trabalho.|Ha fatto una gaffe alla festa aziendale.|Ze ging flink de mist in op het bedrijfsfeest.|Hon trampade i klaveret på jobbfesten.|Hun dummet seg ut på jobbfesten.|Hun trådte i spinaten til firmafesten.|A făcut o gafă la petrecerea de la birou.|Napravila je gaf na firminoj zabavi.
B2|Jeg [rota det til] igjen.|I messed it up again.|La volví a liar.|J'ai encore tout foiré.|Ich hab's wieder vermasselt.|Eu estraguei tudo de novo.|Ho fatto un casino di nuovo.|Ik heb het weer verpest.|Jag rörde till det igen.|Jeg ødela det igjen.|Jeg rodede det sammen igen.|Iar am încurcat-o.|Opet sam zabrljao.
B2|Du må ha [is i magen].|You need to keep your cool.|Tienes que mantener la sangre fría.|Faut garder ton sang-froid.|Du musst cool bleiben.|Você tem que ficar de cabeça fria.|Devi mantenere il sangue freddo.|Je moet koel blijven.|Du måste hålla huvudet kallt.|Du må holde deg rolig.|Du skal holde hovedet koldt.|Trebuie să-ți păstrezi calmul.|Moraš ostati hladne glave.
B2|[Ingen ko på isen]!|No worries at all!|¡Tranquilo, no hay prisa!|Y a pas le feu au lac !|Kein Grund zur Sorge!|Sem pressa nenhuma!|Nessun problema!|Geen probleem hoor!|Ingen fara alls!|Ikke noe problem i det hele tatt!|Ingen problemer!|Nicio grijă!|Nema nikakvih problema!
B2|[Gi jernet] nå, siste runde!|Give it everything now, last lap!|¡Dalo todo, última vuelta!|Donne tout, dernier tour !|Gib jetzt alles, letzte Runde!|Dá tudo agora, última volta!|Dai tutto adesso, ultimo giro!|Geef nu alles, laatste ronde!|Ge järnet nu, sista varvet!|Gi alt nå, siste runde!|Giv den gas nu, sidste omgang!|Dă tot acum, ultima tură!|Daj sve od sebe, zadnji krug!
B2|Vi kjørte [bånn gass] hele veien.|We floored it the whole way.|Fuimos a toda leche todo el camino.|On a roulé à fond tout le trajet.|Wir sind die ganze Strecke Vollgas gefahren.|A gente foi a toda velocidade o caminho inteiro.|Siamo andati a tavoletta per tutto il tragitto.|We gaven de hele weg plankgas.|Vi körde för fullt hela vägen.|Vi kjørte veldig fort hele veien.|Vi kørte for fuld skrue hele vejen.|Am mers în forță tot drumul.|Vozili smo gas do daske cijelim putem.
B2|Det er [full rulle] på jobben nå.|It's flat out at work right now.|En el curro estamos a tope.|C'est la folie au boulot en ce moment.|Auf der Arbeit ist gerade volle Pulle los.|Tá uma correria no trabalho agora.|Al lavoro siamo a mille adesso.|Het is nu keihard werken op het werk.|Det är fullt ös på jobbet nu.|Det er veldig travelt på jobben nå.|Der er fuld knald på arbejdet nu.|E nebunie la muncă acum.|Na poslu je sad luda gužva.
B2|Jeg [gikk på en smell] i siste bakke.|I hit the wall on the last hill.|Me pegué el bajón en la última cuesta.|J'ai explosé dans la dernière côte.|Ich bin am letzten Hügel eingebrochen.|Eu quebrei na última subida.|Sull'ultima salita sono crollato.|Ik ging kapot op de laatste heuvel.|Jag gick in i väggen i sista backen.|Jeg ble helt tom for krefter i siste bakke.|Jeg gik helt død på sidste bakke.|Am cedat pe ultima pantă.|Na zadnjem usponu sam se raspao.
B2|Han ble [tatt på fersken].|He was caught red-handed.|Lo pillaron con las manos en la masa.|Il s'est fait prendre la main dans le sac.|Er wurde auf frischer Tat ertappt.|Ele foi pego no flagra.|È stato colto in flagrante.|Hij werd op heterdaad betrapt.|Han blev tagen på bar gärning.|Han ble tatt på fersk gjerning.|Han blev taget på fersk gerning.|A fost prins în flagrant.|Uhvaćen je na djelu.
B2|Treneren [ga oss pepper] etter kampen.|The coach laid into us after the match.|El entrenador nos echó una bronca tras el partido.|Le coach nous a passé un savon après le match.|Der Trainer hat uns nach dem Spiel zusammengestaucht.|O técnico deu um esporro na gente depois do jogo.|L'allenatore ci ha fatto il culo dopo la partita.|De trainer gaf ons flink op ons donder na de wedstrijd.|Tränaren gav oss en utskällning efter matchen.|Treneren kjeftet på oss etter kampen.|Træneren skældte os huden fuld efter kampen.|Antrenorul ne-a luat la mișto după meci.|Trener nas je izribao nakon utakmice.
B2|Laget fikk [på pukkelen] i går.|The team got thrashed yesterday.|Al equipo le dieron una paliza ayer.|L'équipe s'est fait démolir hier.|Die Mannschaft hat gestern eine Klatsche kassiert.|O time levou uma surra ontem.|La squadra ieri le ha prese.|Het team kreeg gisteren flink op z'n kop.|Laget fick stryk igår.|Laget tapte stort i går.|Holdet fik bank i går.|Echipa a luat bătaie ieri.|Ekipa je jučer dobila batine.
B2|Han [la seg flat] og ba om unnskyldning.|He ate humble pie and apologized.|Se bajó del burro y pidió perdón.|Il a fait profil bas et s'est excusé.|Er ist zu Kreuze gekrochen und hat sich entschuldigt.|Ele baixou a cabeça e pediu desculpas.|Ha abbassato la cresta e ha chiesto scusa.|Hij ging door het stof en bood excuses aan.|Han bad om ursäkt med svansen mellan benen.|Han innrømmet feilen og ba om unnskyldning.|Han krøb til korset og sagde undskyld.|Și-a plecat capul și și-a cerut scuze.|Pokunjio se i ispričao.
B2|[Ta deg en bolle]!|Go take a hike!|¡Vete a paseo!|Va voir ailleurs si j'y suis !|Geh doch dahin, wo der Pfeffer wächst!|Vai catar coquinho!|Vai a quel paese!|Rot toch op!|Dra åt skogen!|Gå din vei!|Skrid!|Du-te naibii!|Idi k vragu!
B2|Han kan [dra dit pepperen gror].|He can go jump in a lake.|Que se vaya a freír espárragos.|Il peut aller se faire voir.|Der kann mir gestohlen bleiben.|Ele que vá pro inferno.|Può andare a quel paese.|Hij kan de pot op.|Han kan dra dit pepparn växer.|Han kan bare gå sin vei.|Han kan rende og hoppe.|Să se ducă naibii.|Neka ide k vragu.
B2|Jeg [gir blaffen i] det.|I couldn't care less about it.|Me importa un pimiento.|Je m'en fiche complètement.|Das ist mir völlig schnuppe.|Tô pouco me lixando pra isso.|Non me ne frega niente.|Het kan me geen moer schelen.|Jag skiter fullständigt i det.|Jeg bryr meg ikke i det hele tatt.|Jeg er fløjtende ligeglad.|Nu-mi pasă deloc.|Boli me briga.
B2|De [baksnakker] alle.|They talk behind everyone's back.|Critican a todo el mundo a sus espaldas.|Ils disent du mal de tout le monde dans leur dos.|Die lästern über alle.|Eles falam mal de todo mundo pelas costas.|Sparlano di tutti.|Ze roddelen over iedereen.|De snackar skit om alla.|De snakker stygt om alle bak ryggen deres.|De bagtaler alle.|Îi vorbesc pe toți pe la spate.|Ogovaraju sve.
B2|[Hold kjeft], det der er ikke sant!|Shut up, that's not true!|¡Calla, no puede ser!|Tais-toi, c'est pas vrai !|Halt die Klappe, das stimmt nicht!|Cala a boca, não acredito!|Stai zitto, non è vero!|Hou je mond, dat is niet waar!|Håll käften, det är inte sant!|Vær stille, det er ikke sant!|Hold kæft, det er ikke rigtigt!|Taci, nu-i adevărat!|Šuti, to nije istina!
B2|Han fikk en ball [rett i fleisen].|He got a ball right in the face.|Le dieron un balonazo en toda la cara.|Il s'est pris un ballon en pleine tronche.|Er hat einen Ball voll ins Gesicht bekommen.|Ele levou uma bolada bem na cara.|Ha preso una pallonata in faccia.|Hij kreeg een bal vol in zijn gezicht.|Han fick en boll rakt i plytet.|Han fikk en ball rett i ansiktet.|Han fik en bold lige i fjæset.|A luat o minge drept în mutră.|Dobio je loptom ravno u facu.
B2|Hva er det med det sure [trynet]?|What's with the sour face?|¿A qué viene esa cara larga?|C'est quoi cette tête d'enterrement ?|Was soll die saure Miene?|Que cara amarrada é essa?|Cos'è quel muso lungo?|Waarom zo'n zuur gezicht?|Vad är det med den sura minen?|Hvorfor så sur i ansiktet?|Hvad er der med det sure fjæs?|Ce-i cu mutra asta acră?|Što je s tom kiselom facom?
B2|Han er litt [tett i pappen].|He's a bit thick.|Es un poco cortito.|Il est un peu lent à la détente.|Er ist ein bisschen schwer von Begriff.|Ele é meio lerdo das ideias.|È un po' tonto.|Hij is een beetje traag van begrip.|Han är lite trög i skallen.|Han er litt treg.|Han er lidt tungnem.|E cam greu de cap.|Malo je spor u glavi.
