1|[Hej], hvordan går det?|Hi, how's it going?
B1|[Yalla], vi kommer for sent!|Come on, we're going to be late!|¡Venga, que llegamos tarde!|Allez, on va être en retard !|Yalla, wir kommen zu spät!|Bora, a gente vai se atrasar!|Dai, facciamo tardi!|Kom op, we komen te laat!|Kom igen, vi blir sena!|Kom igjen, vi kommer for sent!|Skynd dig, vi kommer for sent!|Hai, că întârziem!|Ajde, zakasnit ćemo!|pl:Dawaj, spóźnimy się!|cs:Uvidíme se pozdějc! Nebo čau!
B1|[Yalla], kom så!|Let's go, come on!|¡Vamos, venga!|Allez, viens !|Yalla, los jetzt!|Bora, vem logo!|Dai, andiamo!|Kom op, gaan!|Kom igen, nu kör vi!|Kom igjen, nå drar vi!|Kom nu, lad os gå!|Hai, mișcă-te!|Ajde, idemo!|pl:Chodźmy, dawaj!|cs:Dělej, přijdeme pozdě!
B1|[Wallah], jeg lyver ikke.|I swear, I'm not lying.|Te lo juro, no miento.|Wallah, je mens pas.|Wallah, ich lüg nicht.|Juro, não tô mentindo.|Giuro, non sto mentendo.|Echt waar, ik lieg niet.|Jag svär, jag ljuger inte.|Jeg sverger, jeg lyver ikke.|Jeg sværger, jeg lyver ikke.|Pe cuvânt, nu mint.|Kunem se, ne lažem.|pl:Przysięgam, nie kłamię.|cs:Jdeme, no tak!
B1|[Wallah], det var sindssygt.|I swear, that was insane.|Te lo juro, fue una locura.|Wallah, c'était de la folie.|Wallah, das war krass.|Juro, foi insano.|Giuro, è stato pazzesco.|Echt waar, dat was gestoord.|Jag svär, det var sjukt.|Jeg sverger, det var helt sykt.|Jeg sværger, det var vanvittigt.|Pe cuvânt, a fost nebunie.|Kunem se, bilo je ludo.|pl:Przysięgam, to było szalone.|cs:Přísahám, nekecám.
B1|Det er så [cringe].|That's so cringe.|Qué vergüenza ajena.|C'est trop gênant.|Das ist so cringe.|Que vergonha alheia.|Che imbarazzo.|Dat is zo cringe.|Det är så cringe.|Det er så cringe.|Det er så pinligt.|E atât de penibil.|To je tako neugodno.|pl:Ale żenada.|cs:Přísahám, to bylo šílený.
B1|Hans dans var [cringe].|His dancing was cringe.|Su baile daba vergüenza ajena.|Sa danse était gênante.|Sein Tanz war cringe.|A dança dele foi cringe.|Il suo ballo era imbarazzante.|Zijn dansje was cringe.|Hans dans var cringe.|Dansen hans var cringe.|Hans dans var pinlig.|Dansul lui a fost penibil.|Njegov ples je bio neugodan.|pl:Jego taniec był żenujący.|cs:To je tak trapný.
B1|Han [flexer] altid med sin nye bil.|He's always flexing his new car.|Siempre está fardando de su coche nuevo.|Il flex tout le temps avec sa nouvelle voiture.|Er flext immer mit seinem neuen Auto.|Ele vive ostentando o carro novo.|Si vanta sempre della sua macchina nuova.|Hij loopt altijd te patsen met zijn nieuwe auto.|Han flexar alltid med sin nya bil.|Han flexer alltid med den nye bilen sin.|Han praler altid med sin nye bil.|Se dă mereu mare cu mașina lui nouă.|Uvijek se hvali svojim novim autom.|pl:Ciągle się popisuje nową furą.|cs:Jeho tanec byl trapnej.
B1|Det er bare et [flex].|It's just a flex.|Es solo para fardar.|C'est juste pour se la péter.|Das ist nur ein Flex.|É só ostentação.|È solo per vantarsi.|Het is gewoon patserig.|Det är bara ett flex.|Det er bare et flex.|Det er bare for at prale.|E doar ca să se dea mare.|To je samo hvalisanje.|pl:To tylko na pokaz.|cs:Pořád se vytahuje se svým novým autem.
B1|Jeg er [helt smadret] efter træningen.|I'm completely wrecked after training.|Estoy hecho polvo después del entreno.|Je suis complètement crevé après l'entraînement.|Ich bin total fertig nach dem Training.|Tô acabado depois do treino.|Sono distrutto dopo l'allenamento.|Ik ben helemaal kapot na de training.|Jag är helt slut efter träningen.|Jeg er helt knust etter treningen.|Jeg er helt udmattet efter træningen.|Sunt complet frânt după antrenament.|Totalno sam mrtav nakon treninga.|pl:Jestem totalnie padnięty po treningu.|cs:Je to jen machrování.
B1|Jeg er [smadret] i dag.|I'm knackered today.|Hoy estoy reventado.|Je suis HS aujourd'hui.|Ich bin heute total kaputt.|Tô destruído hoje.|Oggi sono a pezzi.|Ik ben kapot vandaag.|Jag är helt slut idag.|Jeg er helt ferdig i dag.|Jeg er meget træt i dag.|Azi sunt praf.|Danas sam skroz mrtav.|pl:Jestem dziś wykończony.|cs:Jsem úplně zničenej po tréninku.
B1|Jeg er [flad] til måneden er omme.|I'm broke until the end of the month.|Estoy pelado hasta fin de mes.|Je suis fauché jusqu'à la fin du mois.|Ich bin pleite bis Monatsende.|Tô liso até o fim do mês.|Sono al verde fino a fine mese.|Ik ben blut tot het einde van de maand.|Jag är pank tills månaden är slut.|Jeg er blakk til måneden er omme.|Jeg har ingen penge før månedens udgang.|Sunt lefter până la sfârșitul lunii.|Švorc sam do kraja mjeseca.|pl:Jestem spłukany do końca miesiąca.|cs:Dneska jsem úplně hotovej.
B1|Jeg er [flad], kan du give en øl?|I'm broke, can you buy me a beer?|Estoy sin blanca, ¿me invitas a una cerveza?|Je suis à sec, tu me payes une bière ?|Ich bin blank, gibst du mir ein Bier aus?|Tô sem grana, me paga uma cerveja?|Sono al verde, mi offri una birra?|Ik ben blut, trakteer je me op een biertje?|Jag är pank, bjuder du på en öl?|Jeg er blakk, kan du spandere en øl?|Jeg har ingen penge, vil du give en øl?|Sunt lefter, îmi dai o bere?|Švorc sam, častiš me pivom?|pl:Jestem spłukany, postawisz mi piwo?|cs:Jsem na mizině až do konce měsíce.
B1|Han har [styr på det].|He's got it under control.|Lo tiene controlado.|Il gère.|Er hat das im Griff.|Ele tá com tudo sob controle.|Ha tutto sotto controllo.|Hij heeft alles onder controle.|Han har koll på läget.|Han har kontroll på det.|Han har styr på tingene.|Le are pe toate sub control.|Ima sve pod kontrolom.|pl:On ma wszystko pod kontrolą.|cs:Jsem švorc, koupíš mi pivo?
B1|[Styr på det]! Jeg klarer det.|Got it covered! I'll handle it.|¡Controlado! Yo me encargo.|C'est bon, je gère !|Hab ich im Griff! Ich mach das.|Deixa comigo! Eu resolvo.|Ci penso io! Ce la faccio.|Komt goed! Ik regel het.|Lugnt! Jag fixar det.|Jeg har kontroll! Jeg fikser det.|Det har jeg styr på! Jeg klarer det.|Rezolv eu! Mă ocup.|Sve pod kontrolom! Ja ću to riješiti.|pl:Ogarnięte! Zajmę się tym.|cs:Má to pod kontrolou.
B1|[Ingen stress], vi når det.|No stress, we'll make it.|Sin estrés, llegamos.|Pas de stress, on y sera.|Kein Stress, wir schaffen das.|Sem estresse, a gente chega.|Niente stress, ce la facciamo.|Geen stress, we halen het.|Ingen stress, vi hinner.|Ikke stress, vi rekker det.|Tag det roligt, vi når det.|Fără stres, prindem.|Bez stresa, stići ćemo.|pl:Bez stresu, zdążymy.|cs:Mám to pod kontrolou! Zvládnu to.
B1|Det er [ikke noget problem].|It's no problem at all.|No hay problema.|Y a pas de souci.|Kein Problem.|Não tem problema nenhum.|Nessun problema.|Geen enkel probleem.|Inga problem alls.|Det er ikke noe problem.|Det er slet ikke noget problem.|Nicio problemă.|Nema nikakvog problema.|pl:To żaden problem.|cs:V klidu, stihneme to.
B1|[Ingen problemer], makker.|No worries, mate.|Sin problema, colega.|Pas de souci, mon pote.|Kein Ding, Kumpel.|Sem problemas, parceiro.|Tranquillo, amico.|Geen probleem, maat.|Inga problem, kompis.|Null stress, kompis.|Det er i orden, min ven.|Nicio grijă, frate.|Nema frke, stari.|pl:Luz, stary.|cs:To vůbec není problém.
B1|Han er min [makker].|He's my buddy.|Es mi colega.|C'est mon pote.|Er ist mein Kumpel.|Ele é meu parceiro.|È il mio amico.|Hij is mijn maatje.|Han är min polare.|Han er kompisen min.|Han er min gode ven.|E amicul meu.|On mi je frend.|pl:To mój kumpel.|cs:V pohodě, kámo.
B1|Hej [skat], er du hjemme snart?|Hi honey, are you home soon?|Hola cariño, ¿llegas pronto?|Coucou chéri, tu rentres bientôt ?|Hi Schatz, bist du bald zu Hause?|Oi amor, chega logo?|Ciao amore, torni presto?|Hoi schat, ben je zo thuis?|Hej älskling, är du hemma snart?|Hei kjære, er du hjemme snart?|Hej min kære, kommer du snart hjem?|Bună, iubire, ajungi curând acasă?|Bok ljubavi, jesi li uskoro doma?|pl:Cześć, kochanie, niedługo będziesz w domu?|cs:Je to můj kámoš.
B1|Kom her, [skatter]!|Come here, sweeties!|¡Venid aquí, cariños!|Venez ici, mes chéris !|Kommt her, ihr Schätze!|Vem cá, queridos!|Venite qui, tesori!|Kom hier, schatjes!|Kom hit, gullungar!|Kom hit, skattene mine!|Kom her, mine kære!|Veniți încoace, puilor!|Dođite ovamo, dušice!|pl:Chodźcie tu, skarby!|cs:Ahoj zlato, budeš brzo doma?
B1|Hun er min [kæreste].|She's my girlfriend.|Es mi novia.|C'est ma copine.|Sie ist meine Freundin.|Ela é minha namorada.|È la mia ragazza.|Ze is mijn vriendin.|Hon är min flickvän.|Hun er kjæresten min.|Hun er min kæreste.|E prietena mea.|Ona je moja cura.|pl:To moja dziewczyna.|cs:Pojďte sem, zlatíčka!
B1|Er du [single]?|Are you single?|¿Estás soltero?|T'es célibataire ?|Bist du Single?|Você tá solteiro?|Sei single?|Ben je single?|Är du singel?|Er du singel?|Er du single?|Ești singur?|Jesi li single?|pl:Jesteś singlem?|cs:Je to moje holka.
B1|De er begyndt at [date].|They've started dating.|Han empezado a salir.|Ils ont commencé à sortir ensemble.|Die daten jetzt.|Eles começaram a ficar.|Hanno iniziato a frequentarsi.|Ze zijn met elkaar gaan daten.|De har börjat dejta.|De har begynt å date.|De er begyndt at mødes.|Au început să iasă împreună.|Počeli su izlaziti.|pl:Zaczęli się spotykać.|cs:Jsi volná?
B1|Han er totalt [lun på] hende.|He's totally got a crush on her.|Está coladísimo por ella.|Il a carrément le béguin pour elle.|Er ist total verknallt in sie.|Ele tá caidinho por ela.|Ha una bella cotta per lei.|Hij is helemaal verliefd op haar.|Han är helt kär i henne.|Han er helt forelska i henne.|Han er helt vild med hende.|E topit după ea.|Totalno je zaljubljen u nju.|pl:On totalnie się w niej zabujał.|cs:Začali spolu chodit.
B1|Jeg er [forelsket] til op over begge ører.|I'm head over heels in love.|Estoy enamorado hasta las trancas.|Je suis fou amoureux.|Ich bin bis über beide Ohren verliebt.|Tô perdidamente apaixonado.|Sono innamorato perso.|Ik ben tot over mijn oren verliefd.|Jag är kär upp över öronen.|Jeg er forelska over begge ørene.|Jeg er meget forelsket.|Sunt îndrăgostit până peste cap.|Zaljubljen sam do ušiju.|pl:Jestem zakochany po uszy.|cs:Je do ní úplně zabouchnutej.
B1|Hun [dumpede] ham i går.|She dumped him yesterday.|Lo dejó ayer.|Elle l'a largué hier.|Sie hat ihn gestern abserviert.|Ela deu um pé nele ontem.|Lei l'ha mollato ieri.|Ze heeft hem gisteren gedumpt.|Hon dumpade honom igår.|Hun dumpet ham i går.|Hun slog op med ham i går.|L-a părăsit ieri.|Ostavila ga je jučer.|pl:Rzuciła go wczoraj.|cs:Jsem zamilovanej až po uši.
B1|Han [scorede] en pige i byen.|He pulled a girl in town.|Ligó con una chica de fiesta.|Il a pécho une fille en soirée.|Er hat in der Stadt eine klargemacht.|Ele pegou uma menina na balada.|Ha rimorchiato una ragazza in centro.|Hij heeft een meisje versierd in de stad.|Han raggade upp en tjej på stan.|Han sjekket opp ei jente på byen.|Han fik fat i en pige i byen.|A agățat o tipă în oraș.|Uhvatio je curu u izlasku.|pl:Wyrwał laskę na mieście.|cs:Včera ho odkopla.
B1|Skal vi [i byen] på lørdag?|Shall we go out on Saturday?|¿Salimos de fiesta el sábado?|On sort samedi ?|Gehen wir Samstag feiern?|Bora sair no sábado?|Usciamo sabato?|Gaan we zaterdag uit?|Ska vi gå ut på lördag?|Skal vi ut på byen på lørdag?|Skal vi gå ud på lørdag?|Ieșim sâmbătă?|Idemo van u subotu?|pl:Wyjdziemy gdzieś w sobotę?|cs:Ve městě sbalil holku.
B1|Vi var [i byen] til klokken fem.|We were out partying until five.|Estuvimos de fiesta hasta las cinco.|On est sortis jusqu'à cinq heures.|Wir waren bis fünf feiern.|A gente ficou na balada até as cinco.|Siamo stati fuori fino alle cinque.|We waren tot vijf uur aan het stappen.|Vi var ute till klockan fem.|Vi var på byen til klokka fem.|Vi var ude til klokken fem.|Am fost în oraș până la cinci.|Bili smo vani do pet.|pl:Imprezowaliśmy do piątej.|cs:Vyrazíme v sobotu ven?
B1|Skal vi holde [forfest] hos mig?|Shall we have pre-drinks at mine?|¿Hacemos la previa en mi casa?|On fait l'apéro chez moi avant ?|Vorglühen bei mir?|Bora fazer o esquenta lá em casa?|Facciamo il pre-serata da me?|Zullen we bij mij indrinken?|Ska vi ha förfest hos mig?|Skal vi ha vorspiel hos meg?|Skal vi mødes og drikke hos mig først?|Facem pregătirea la mine?|Da se nađemo kod mene prije izlaska?|pl:Robimy u mnie bifor?|cs:Pařili jsme venku až do pěti.
B1|Der er [efterfest] hos Mads.|There's an afterparty at Mads' place.|Hay after en casa de Mads.|Y a une after chez Mads.|Afterparty bei Mads.|Vai ter after na casa do Mads.|C'è l'afterparty da Mads.|Er is een afterparty bij Mads.|Det är efterfest hos Mads.|Det er nachspiel hos Mads.|Der er fest bagefter hos Mads.|E afterparty la Mads.|Kod Madsa je afterparty.|pl:Jest afterek u Madsa.|cs:Nedáme si u mě předpárty?
B1|Jeg har [tømmermænd].|I'm hungover.|Tengo resaca.|J'ai la gueule de bois.|Ich hab einen Kater.|Tô de ressaca.|Ho i postumi.|Ik heb een kater.|Jag är bakis.|Jeg er fyllesyk.|Jeg har det dårligt efter i går.|Sunt mahmur.|Mamuran sam.|pl:Mam kaca.|cs:U Madse je afterpárty.
B1|Han var [fuld som en allike].|He was completely plastered.|Iba borracho como una cuba.|Il était rond comme une queue de pelle.|Er war sturzbetrunken.|Ele tava bêbado feito um gambá.|Era ubriaco fradicio.|Hij was zo zat als een aap.|Han var full som en kastrull.|Han var drita full.|Han var meget beruset.|Era beat criță.|Bio je mrtav pijan.|pl:Był kompletnie narąbany.|cs:Mám kocovinu.
B1|Jeg er lidt [fuld].|I'm a bit drunk.|Estoy un poco borracho.|Je suis un peu bourré.|Ich bin etwas betrunken.|Tô meio bêbado.|Sono un po' ubriaco.|Ik ben een beetje dronken.|Jag är lite full.|Jeg er litt full.|Jeg er lidt beruset.|Sunt cam beat.|Malo sam pijan.|pl:Jestem trochę wstawiony.|cs:Byl úplně na šrot.
B1|Han er [pisse] sjov.|He's super funny.|Es gracioso de cojones.|Il est vachement drôle.|Er ist saulustig.|Ele é engraçado pra caramba.|È troppo divertente.|Hij is echt heel grappig.|Han är skitkul.|Han er drittmorsom.|Han er meget sjov.|E super amuzant.|Užasno je smiješan.|pl:On jest mega zabawny.|cs:Jsem trochu opilej.
B1|Det er [pissedårligt] vejr.|The weather is really crap.|Hace un tiempo de mierda.|Il fait un temps pourri.|Das Wetter ist scheiße.|O tempo tá uma porcaria.|Il tempo fa proprio schifo.|Het is echt kutweer.|Det är skitdåligt väder.|Det er dritvær.|Det er meget dårligt vejr.|E o vreme de rahat.|Vrijeme je grozno.|pl:Pogoda jest naprawdę do bani.|cs:Je fakt hnusný počasí.
B1|Den quiz var [skidesvær].|That quiz was damn hard.|Ese test era dificilísimo.|Ce quiz était vachement dur.|Das Quiz war sauschwer.|Esse quiz foi difícil pra caramba.|Quel quiz era difficilissimo.|Die quiz was verrekte moeilijk.|Den quizen var skitsvår.|Den quizen var drittvanskelig.|Den quiz var meget svær.|Testul ăla a fost al naibii de greu.|Taj kviz je bio vraški težak.|pl:Ten quiz był cholernie trudny.|cs:Je hnusně na hovno počasí.
B1|Det er [skidegodt]!|That's damn good!|¡Está de puta madre!|C'est vachement bien !|Das ist saugut!|Tá bom pra caramba!|È buonissimo!|Dat is verrekte goed!|Det är skitbra!|Det er dritbra!|Det er rigtig godt!|E al naibii de bun!|Vraški je dobro!|pl:To jest cholernie dobre!|cs:Ten kvíz byl sakra těžkej.
B1|Det er [skideligegyldigt].|It doesn't matter at all.|Me da exactamente igual.|Je m'en fiche complètement.|Das ist scheißegal.|Tanto faz, sério.|Non importa proprio niente.|Het maakt echt niks uit.|Det spelar ingen roll alls.|Det er helt uviktig.|Det er fuldstændig ligegyldigt.|N-are nicio importanță.|Totalno je nebitno.|pl:To w ogóle nie ma znaczenia.|cs:To je zatraceně dobrý!
B1|Det er [ligegyldigt] for mig.|I don't care either way.|Me da igual.|Ça m'est égal.|Ist mir egal.|Pra mim tanto faz.|Per me è uguale.|Het maakt mij niet uit.|Det spelar ingen roll för mig.|Det er det samme for meg.|Det betyder ikke noget for mig.|Mie mi-e indiferent.|Meni je svejedno.|pl:Wszystko mi jedno.|cs:To je úplně fuk.
B1|[Pyt] med det.|Never mind.|No pasa nada, olvídalo.|Laisse tomber.|Egal, vergiss es.|Deixa pra lá.|Lascia perdere.|Laat maar zitten.|Strunt i det.|Glem det.|Glem det.|Lasă, nu contează.|Nema veze.|pl:Nieważne.|cs:Mně je to jedno.
B1|Du glemte kagen? [Pyt]!|You forgot the cake? Oh well!|¿Te olvidaste la tarta? ¡Da igual!|T'as oublié le gâteau ? Tant pis !|Du hast den Kuchen vergessen? Egal!|Esqueceu o bolo? Deixa pra lá!|Hai dimenticato la torta? Pazienza!|Ben je de taart vergeten? Jammer dan!|Glömde du kakan? Äsch!|Glemte du kaka? Pytt!|Glemte du kagen? Det gør ikke noget!|Ai uitat tortul? Las' că merge!|Zaboravio si tortu? Ma nema veze!|pl:Zapomniałeś ciasta? No trudno!|cs:Kašli na to.
B1|Tryk på [pytknappen] og kom videre.|Just shrug it off and move on.|Pasa de ello y sigue adelante.|Laisse couler et passe à autre chose.|Einfach abhaken und weitermachen.|Deixa pra lá e segue em frente.|Fattene una ragione e vai avanti.|Laat het los en ga door.|Skaka av dig det och gå vidare.|Bare trekk på skuldrene og gå videre.|Lad være med at tænke på det, og kom videre.|Treci peste și mergi mai departe.|Pusti to i idi dalje.|pl:Olej to i idź dalej.|cs:Zapomněl jsi dort? No co už!
B1|Det er [lige meget].|It doesn't matter.|Da igual.|C'est pas grave.|Ist egal.|Não importa.|Non importa.|Maakt niet uit.|Det spelar ingen roll.|Det spiller ingen rolle.|Det betyder ikke noget.|Nu contează.|Nije važno.|pl:Nieważne.|cs:Prostě to hoď za hlavu a jeď dál.
B1|[Fuck], jeg missede bussen.|Damn, I missed the bus.|Joder, perdí el bus.|Merde, j'ai raté le bus.|Fuck, ich hab den Bus verpasst.|Porra, perdi o ônibus.|Cavolo, ho perso l'autobus.|Fuck, ik heb de bus gemist.|Fan, jag missade bussen.|Faen, jeg rakk ikke bussen.|Øv, jeg nåede ikke bussen.|Fir-ar, am pierdut autobuzul.|Jebiga, propustio sam autobus.|pl:Kurde, uciekł mi autobus.|cs:To je jedno.
B1|[Av for den]! Det må gøre ondt.|Ouch! That must hurt.|¡Uf! Eso tiene que doler.|Aïe ! Ça doit faire mal.|Autsch! Das tut bestimmt weh.|Ai! Isso deve doer.|Ahia! Dev'essere doloroso.|Au! Dat moet pijn doen.|Aj! Det måste göra ont.|Au! Det må gjøre vondt.|Av! Det må gøre ondt.|Au! Trebuie să doară.|Joj! To mora da boli.|pl:Auć! To musi boleć.|cs:Kurva, ujel mi autobus.
B1|[Av for pokker]!|Ouch, dang it!|¡Ay, caray!|Aïe, mince !|Au, verflixt!|Ai, caramba!|Ahi, accidenti!|Au, verdorie!|Aj, tusan!|Au, pokker!|Av, for søren!|Au, la naiba!|Joj, dovraga!|pl:Auć, kurczę!|cs:Au! To musí bolet.
B1|[Pokkers] også!|Darn it!|¡Caramba!|Zut alors !|Verflixt noch mal!|Droga!|Accidenti!|Verdorie!|Tusan också!|Pokker heller!|Hold da op, også!|Fir-ar să fie!|Kvragu!|pl:Cholera!|cs:Au, sakra!
B1|[For pokker], skynd dig!|For heaven's sake, hurry up!|¡Por Dios, date prisa!|Bon sang, dépêche-toi !|Mensch, beeil dich!|Pelo amor de Deus, anda logo!|Per l'amor del cielo, sbrigati!|In hemelsnaam, schiet op!|För tusan, skynda dig!|Herregud, skynd deg!|For søren, skynd dig!|Pentru Dumnezeu, grăbește-te!|Zaboga, požuri!|pl:Na litość boską, pospiesz się!|cs:Krucinál!
B1|[Gud], hvor er du sød!|God, you're so sweet!|¡Dios, qué majo eres!|Mon Dieu, t'es trop mignon !|Gott, bist du süß!|Meu Deus, que fofo você é!|Dio, quanto sei dolce!|God, wat ben je lief!|Gud, vad du är gullig!|Herregud, så søt du er!|Åh, hvor er du sød!|Doamne, ce drăguț ești!|Bože, kako si drag!|pl:Boże, jesteś taki kochany!|cs:Proboha, pospěš si!
