1|[Hallo], wie geht's?|Hi, how's it going?
B2|[Der hat nicht alle Tassen im Schrank].|He's not playing with a full deck.|No está bien de la cabeza.|Il lui manque une case.|Er ist nicht ganz vernünftig.|Ele não tem todos os parafusos no lugar.|Gli manca qualche rotella.|Hij is niet helemaal lekker.|Han har inte alla indianer i kanoten.|Han har ikke alle mann på dekk.|Han har ikke alle sine knald i behold.|Nu-i merg toate lămpile.|Nema sve daske u glavi.|pl:Brakuje mu piątej klepki.|cs:Nemá to v hlavě v pořádku.
B2|[Bei dem ist 'ne Schraube locker].|He's got a screw loose.|Le falta un tornillo.|Il a une case en moins.|Er ist etwas verrückt.|Ele tem um parafuso solto.|Gli manca una rotella.|Er zit bij hem een steekje los.|Han har en skruv lös.|Han har en skrue løs.|Han har en skrue løs.|Îi lipsește o doagă.|Fali mu daska u glavi.|pl:Ma nierówno pod sufitem.|cs:Chybí mu kolečko.
B2|[Das ist unter aller Kanone].|That's beneath contempt.|Eso es lamentable.|C'est lamentable.|Das ist sehr schlecht.|Isso é lamentável.|È una vergogna.|Dat is beneden alle peil.|Det är under all kritik.|Det er under enhver kritikk.|Det er under al kritik.|E sub orice critică.|To je ispod svake razine.|pl:To poniżej wszelkiej krytyki.|cs:To je pod úroveň.
B2|[Das ist echt das Allerletzte].|That's really the pits.|Eso es lo peor.|C'est vraiment le pire.|Das ist wirklich das Schlimmste.|Isso é o fim da picada.|È proprio il colmo.|Dat is echt het toppunt.|Det är verkligen botten.|Det er virkelig bunnen.|Det er virkelig det laveste.|E culmea.|To je stvarno vrhunac.|pl:To naprawdę dno.|cs:To je fakt dno.
B2|[Da kriegst du die Motten]!|That's unbelievable!|¡Es increíble!|C'est pas croyable !|Das ist unglaublich!|Não dá pra acreditar!|Roba da non credere!|Niet te geloven!|Det är ju otroligt!|Det er jo utrolig!|Det er jo utroligt!|Nu-mi vine să cred!|Nevjerojatno!|pl:Nie do wiary!|cs:To je neuvěřitelný!
B2|[Ich glaub], [mein Schwein pfeift]!|Well, I'll be damned!|¡No me lo puedo creer!|J'y crois pas !|Ich bin völlig überrascht!|Não acredito!|Ma guarda un po'!|Nou breekt mijn klomp!|Jag tror inte mina öron!|Nå har jeg hørt alt!|Det må jeg nok sige!|Asta-i bună!|E, sad sam svašta čuo!|pl:No nie wierzę!|cs:No to mě podrž!
B2|[Ich flipp] gleich [aus]!|I'm about to freak out!|¡Estoy a punto de perder los papeles!|Je vais péter un câble !|Ich werde gleich wütend!|Vou surtar!|Sto per dare di matto!|Ik word zo gek!|Jag kommer flippa ur!|Jeg flipper snart ut!|Jeg flipper snart ud!|Acum o iau razna!|Sad ću poludjeti!|pl:Zaraz mi odbije!|cs:Už z toho šílím!
B2|[Er ist total ausgerastet].|He totally lost it.|Perdió los papeles por completo.|Il a complètement pété les plombs.|Er hat völlig die Kontrolle verloren.|Ele surtou completamente.|Ha perso completamente la testa.|Hij is compleet door het lint gegaan.|Han flippade helt ur.|Han klikka helt.|Han gik fuldstændig amok.|A luat-o complet razna.|Totalno je puknuo.|pl:Totalnie mu odwaliło.|cs:Úplně mu ruplo v bedně.
B2|[Sie hat mich angemacht].|She hit on me.|Me tiró los tejos.|Elle m'a dragué.|Sie hat mit mir geflirtet.|Ela deu em cima de mim.|Ci ha provato con me.|Ze versierde me.|Hon stötte på mig.|Hun sjekket meg opp.|Hun lagde an på mig.|S-a dat la mine.|Nabacivala mi se.|pl:Podrywała mnie.|cs:Balila mě.
B2|[Er hat sie abblitzen lassen].|He blew her off.|La rechazó.|Il l'a envoyée balader.|Er hat sie zurückgewiesen.|Ele deu um fora nela.|L'ha scaricata.|Hij heeft haar afgewezen.|Han gav henne kalla handen.|Han avviste henne.|Han afviste hende.|I-a dat papucii.|Odbio ju je.|pl:Spławił ją.|cs:Odpálkoval ji.
B2|[Wir haben rumgeknutscht].|We made out.|Nos estuvimos besando.|On s'est roulé des pelles.|Wir haben uns lange geküsst.|A gente se pegou.|Ci siamo sbaciucchiati.|We hebben liggen zoenen.|Vi hånglade.|Vi klinte.|Vi kyssede.|Ne-am pupat.|Žvalili smo se.|pl:Całowaliśmy się.|cs:Muchlovali jsme se.
B2|[Die zwei sind zusammen].|Those two are an item.|Esos dos están juntos.|Ces deux-là sont ensemble.|Die beiden sind ein Paar.|Os dois tão juntos.|Quei due stanno insieme.|Die twee hebben iets.|De två är ihop.|De to er sammen.|De to er kærester.|Ăia doi sunt împreună.|Njih dvoje su skupa.|pl:Ci dwoje są razem.|cs:Ti dva spolu chodí.
B2|[Er hat sie geghostet].|He ghosted her.|Le hizo ghosting.|Il l'a ghostée.|Er hat den Kontakt zu ihr plötzlich abgebrochen.|Ele deu ghost nela.|L'ha ghostata.|Hij heeft haar geghost.|Han ghostade henne.|Han ghostet henne.|Han ghostede hende.|A ghostat-o.|Ghostao ju je.|pl:Zghostował ją.|cs:Ghostnul ji.
B2|[Das ist cringe].|That's cringe.|Qué vergüenza ajena.|C'est trop gênant.|Das ist peinlich.|Que vergonha alheia.|Che cringe.|Dat is cringe.|Det är cringe.|Det er cringe.|Det er cringe.|E cringe.|To je cringe.|pl:To cringe.|cs:To je cringe.
B2|[Das ist so random].|That's so random.|Qué random.|C'est trop random.|Das ist sehr zufällig und seltsam.|Que aleatório.|È così a caso.|Dat is zo random.|Det är så random.|Det er så random.|Det er så random.|E așa random.|To je tako random.|pl:To takie randomowe.|cs:To je tak random.
B2|[Sie ist lost].|She's clueless.|Está perdida.|Elle est larguée.|Sie ist ahnungslos.|Ela tá perdida.|Non ci capisce niente.|Ze snapt er niks van.|Hon är helt lost.|Hun skjønner ingenting.|Hun er helt lost.|E complet pierdută.|Ništa ne kuži.|pl:Ona jest kompletnie zagubiona.|cs:Vůbec nemá páru.
B2|[Ich hab keinen Plan].|I have no clue.|No tengo ni idea.|J'en ai aucune idée.|Ich weiß es nicht.|Não faço ideia.|Non ne ho idea.|Ik heb geen idee.|Jag har ingen aning.|Jeg aner ikke.|Jeg aner det ikke.|N-am habar.|Nemam pojma.|pl:Nie mam pojęcia.|cs:Nemám páru.
B2|[Ehrenmann]!|What a legend!|¡Qué crack!|Quel boss !|Was für ein anständiger Mann!|Que cara foda!|Che leggenda!|Wat een held!|Vilken legend!|For en legende!|Sikke en legende!|Ce legendă!|Kakva legenda!|pl:Równy gość!|cs:Ty jsi legenda!
B2|[Ehrenfrau]!|What a queen!|¡Qué reina!|Quelle reine !|Was für eine anständige Frau!|Que rainha!|Che regina!|Wat een topvrouw!|Vilken drottning!|For en dronning!|Sikke en dronning!|Ce regină!|Kakva kraljica!|pl:Równa babka!|cs:Ty jsi královna!
B2|[Sheesh]!|Sheesh!|¡Madre mía!|Wesh !|Wow!|Caramba!|Accidenti!|Sheesh!|Sheesh!|Sheesh!|Sheesh!|Sheesh!|Sheesh!|pl:O kurde!|cs:Páni!
B2|[Das ist wild].|That's wild.|Qué fuerte.|C'est dingue.|Das ist verrückt.|Que loucura.|È assurdo.|Dat is wild.|Det är sjukt.|Det er sykt.|Det er vildt.|E nebunie.|To je ludo.|pl:To jest dzikie.|cs:To je šílený.
B2|[Ich feier das]!|I love that!|¡Me encanta!|Je kiffe !|Das finde ich toll!|Curti demais!|Mi piace un sacco!|Ik vind het geweldig!|Jag älskar det!|Jeg digger det!|Jeg elsker det!|Îmi place la nebunie!|Obožavam to!|pl:Uwielbiam to!|cs:To žeru!
B2|[Ich feier dich]!|You're awesome!|¡Eres lo más!|Je te kiffe !|Ich finde dich toll!|Você é demais!|Sei un grande!|Jij bent top!|Du är grym!|Du er rå!|Du er fed!|Ești tare!|Ti si car!|pl:Jesteś super!|cs:Jsi boží!
B2|[Er flext] mit seinem Auto.|He's flexing with his car.|Presume de coche.|Il frime avec sa voiture.|Er gibt mit seinem Auto an.|Ele tá ostentando o carro.|Si pavoneggia con la sua macchina.|Hij flext met zijn auto.|Han flexar med sin bil.|Han flexer med bilen sin.|Han flexer med sin bil.|Se dă mare cu mașina lui.|Frajeri se svojim autom.|pl:Szpanuje swoim autem.|cs:Machruje s autem.
B2|[Gönn dir]!|Treat yourself! / Go for it!|¡Date un capricho! / ¡A por ello!|Fais-toi plaisir !|Gönn es dir! / Mach es!|Se dá esse luxo! / Vai fundo!|Concediti questo! / Fallo!|Trakteer jezelf! / Ga ervoor!|Unna dig! / Kör!|Unn deg! / Kjør på!|Forkæl dig selv! / Go for it!|Răsfață-te! / Dă-i!|Počasti se! / Samo naprijed!|pl:Zaszalej! / Dawaj!|cs:Dopřej si! / Jdi do toho!
B2|[Ich hab mir das gegönnt].|I treated myself to that.|Me di ese capricho.|Je me suis fait plaisir.|Ich habe mir das geleistet.|Me dei esse presente.|Me lo sono concesso.|Ik heb mezelf getrakteerd.|Jag unnade mig det.|Jeg unnet meg det.|Jeg forkælede mig selv med det.|Mi-am făcut cadou asta.|Počastio sam se time.|pl:Zafundowałem sobie to.|cs:To jsem si dopřál.
B2|[Das hat gesessen].|That hit home.|Eso le llegó.|Ça a fait mouche.|Das hat getroffen.|Isso acertou em cheio.|Ha colpito nel segno.|Dat kwam aan.|Det tog.|Den satt.|Den sad.|Asta a durut.|To je pogodilo.|pl:To trafiło w punkt.|cs:To sedlo.
B2|[Er labert] nur [Müll].|He only talks garbage.|Solo dice tonterías.|Il raconte que des conneries.|Er redet nur Unsinn.|Ele só fala besteira.|Dice solo stronzate.|Hij kletst alleen maar onzin.|Han snackar bara skit.|Han snakker bare dritt.|Han snakker bare lort.|Vorbește numai prostii.|Priča samo gluposti.|pl:On gada same bzdury.|cs:Mele jen nesmysly.
B2|[Halt die Klappe]!|Shut up!|¡Cállate!|Ferme-la !|Sei still!|Cala a boca!|Chiudi il becco!|Hou je kop!|Håll käften!|Hold kjeft!|Hold kæft!|Taci din gură!|Začepi!|pl:Zamknij się!|cs:Drž hubu!
B2|[Halt die Backen]!|Shut your mouth!|¡Cierra el pico!|Ta gueule !|Sei still!|Fecha a matraca!|Chiudi la bocca!|Hou je bek!|Håll truten!|Hold munn!|Hold din mund!|Închide gura!|Zatvori usta!|pl:Stul pysk!|cs:Zavři pusu!
B2|[Mach 'nen Abgang]!|Beat it!|¡Esfúmate!|Tire-toi !|Geh weg!|Se manda!|Levati dai piedi!|Wegwezen!|Försvinn!|Stikk av!|Forsvind!|Șterge-o!|Briši!|pl:Spadaj stąd!|cs:Zmiz!
B2|[Das kannst du knicken].|You can forget that.|Olvídate de eso.|Tu peux faire une croix dessus.|Das kannst du vergessen.|Pode esquecer.|Scordatelo.|Vergeet het maar.|Glöm det.|Det kan du bare glemme.|Det kan du godt glemme.|Poți să uiți de asta.|To zaboravi.|pl:Możesz o tym zapomnieć.|cs:Na to zapomeň.
B2|[Das geht gar nicht].|That's not okay at all.|Eso no está nada bien.|Ça va pas du tout.|Das ist überhaupt nicht in Ordnung.|Isso não dá, de jeito nenhum.|Non va proprio bene.|Dat kan echt niet.|Det är inte okej.|Det går ikke an.|Det går slet ikke.|Așa ceva nu se face.|To nikako ne ide.|pl:To w ogóle nie przejdzie.|cs:To vůbec není v pořádku.
B2|[Das ist Banane].|That's nonsense.|Eso es una tontería.|C'est du grand n'importe quoi.|Das ist Unsinn.|Isso é besteira.|Sono sciocchezze.|Dat is onzin.|Det är trams.|Det er tull.|Det er noget vrøvl.|Sunt aiureli.|To su gluposti.|pl:To bzdura.|cs:To je nesmysl.
B2|[Das ist Käse].|That's rubbish.|Eso son chorradas.|C'est des bêtises.|Das ist Unsinn.|Isso é bobagem.|Sono cavolate.|Dat is flauwekul.|Det är nonsens.|Det er sludder.|Det er noget pjat.|Sunt baliverne.|To je bezveze.|pl:To bzdety.|cs:To jsou kraviny.
B2|[Der ist ein Spießer].|He's so square.|Es un carca.|C'est un ringard.|Er ist sehr spießig und konservativ.|Ele é careta.|È un tipo all'antica.|Hij is zo burgerlijk.|Han är så fyrkantig.|Han er så A4.|Han er så spidsborgerlig.|E un tip închistat.|On je pravi malograđanin.|pl:On jest strasznym sztywniakiem.|cs:Je strašnej suchar.
B2|[Sie ist eine Streberin].|She's a nerd / teacher's pet.|Es una empollona.|C'est une intello.|Sie lernt übertrieben viel.|Ela é CDF.|È una secchiona.|Ze is een uitslover.|Hon är en plugghäst.|Hun er en skolelys.|Hun er en duks.|E tocilară.|Ona je štreberica.|pl:Ona jest kujonką.|cs:Je to šprtka.
B2|[Der ist ein Lauch].|He's a weakling.|Es un tirillas.|C'est un gringalet.|Er ist schwach und dünn.|Ele é um frangote.|È una mezza calzetta.|Hij is een slappeling.|Han är en tönt.|Han er en pingle.|Han er en tøsedreng.|E un slăbănog.|On je slabić.|pl:On jest cherlakiem.|cs:Je to slaboch.
B2|[Er ist ein Vollpfosten].|He's a total idiot.|Es un completo idiota.|C'est un gros débile.|Er ist sehr dumm.|Ele é um completo idiota.|È un perfetto idiota.|Hij is een complete idioot.|Han är en total idiot.|Han er en komplett idiot.|Han er en komplet idiot.|E un idiot total.|Totalni je idiot.|pl:On jest kompletnym debilem.|cs:Je to totální idiot.
B2|[Du Opfer]!|You loser!|¡Pringado!|Espèce de bouffon !|Du Versager!|Seu otário!|Sfigato!|Loser!|Din looser!|Taper!|Din taber!|Fraiere!|Luzeru!|pl:Ty frajerze!|cs:Ty lůzre!
B2|[Ich bin so ein Honk].|I'm such an idiot.|Soy un idiota.|Je suis trop con.|Ich bin so dumm.|Sou muito idiota.|Sono proprio un cretino.|Ik ben zo'n sukkel.|Jag är en sån idiot.|Jeg er en sånn idiot.|Jeg er sådan en idiot.|Sunt un tâmpit.|Baš sam idiot.|pl:Ale ze mnie głupek.|cs:Já jsem ale vůl.
B2|[Das ist ein Fettnäpfchen].|That's a faux pas.|Eso es una metedura de pata.|C'est une gaffe.|Das ist ein peinlicher Fehler.|Isso é uma gafe.|È una gaffe.|Dat is een blunder.|Det är ett klavertramp.|Det er en tabbe.|Det er en brøler.|E o gafă.|To je gaf.|pl:To gafa.|cs:To je faux pas.
B2|[Ich bin ins Fettnäpfchen getreten].|I put my foot in it.|Metí la pata.|J'ai fait une gaffe.|Ich habe etwas Unpassendes gesagt oder getan.|Pisei na bola.|Ho fatto una gaffe.|Ik heb een blunder begaan.|Jag trampade i klaveret.|Jeg tråkket i salaten.|Jeg trådte i spinaten.|Am făcut o gafă.|Napravio sam gaf.|pl:Strzeliłem gafę.|cs:Šlápl jsem vedle.
B2|[Ich hab's verkackt].|I screwed it up.|La cagué.|J'ai tout foiré.|Ich habe es verdorben.|Fiz merda.|Ho fatto un casino.|Ik heb het verkloot.|Jag sabbade det.|Jeg dreit meg ut.|Jeg kvajede mig.|Am dat-o în bară.|Zeznuo sam.|pl:Spieprzyłem to.|cs:Podělal jsem to.
B2|[Ich hab's verbockt].|I messed it up.|La fastidié.|J'ai merdé.|Ich habe es falsch gemacht.|Estraguei tudo.|L'ho combinata grossa.|Ik heb het verpest.|Jag klantade till det.|Jeg rotet det til.|Jeg dummede mig.|Am stricat totul.|Uprskao sam.|pl:Zawaliłem to.|cs:Zvoral jsem to.
B2|[Das haut mich um].|That blows me away.|Eso me deja sin palabras.|Ça me scie.|Das beeindruckt mich sehr.|Isso me deixou de queixo caído.|Mi lascia senza parole.|Daar sta ik van te kijken.|Det tar andan ur mig.|Det tar pusten fra meg.|Det slår benene væk under mig.|Asta mă dă pe spate.|To me oborilo s nogu.|pl:To mnie rozwala.|cs:To mě dostalo.
B2|[Das ist der Oberhammer].|That's absolutely awesome.|¡Es lo más de lo más!|C'est trop de la balle !|Das ist absolut großartig.|É demais de tudo!|È una figata pazzesca.|Dat is echt te gek.|Det är skitgrymt.|Det er helt rått.|Det er mega fedt.|E super beton.|To je apsolutni vrh.|pl:To jest totalny odlot.|cs:To je naprosto boží.
B2|[Die Bude war rappelvoll].|The place was packed.|El sitio estaba a reventar.|C'était blindé.|Der Raum war sehr voll.|O lugar tava lotado.|Il locale era pieno zeppo.|Het was er stampvol.|Stället var packat.|Det var stappfullt.|Stedet var proppet.|Localul era plin ochi.|Mjesto je bilo krcato.|pl:Było nabite po brzegi.|cs:Bylo tam narváno.
B2|[Da war tote Hose].|It was dead there.|Allí no había ni un alma.|C'était mort.|Da war nichts los.|Tava um tédio lá.|Era un mortorio.|Er was niks te doen.|Det var dött där.|Det var helt dødt.|Der var helt dødt.|Era pustiu.|Bilo je mrtvo.|pl:Była tam totalna nuda.|cs:Byl tam mrtvej brouk.
B2|[Ich hab 'nen Kater].|I have a hangover.|Tengo resaca.|J'ai la gueule de bois.|Ich habe einen Kater.|Tô de ressaca.|Ho i postumi della sbornia.|Ik heb een kater.|Jag är bakis.|Jeg er fyllesyk.|Jeg har tømmermænd.|Sunt mahmur.|Mamuran sam.|pl:Mam kaca.|cs:Mám kocovinu.
B2|[Ich bin breit].|I'm wasted.|Voy muy colocado.|Je suis défoncé.|Ich bin betrunken oder berauscht.|Tô chapado.|Sono fatto.|Ik ben lam.|Jag är väck.|Jeg er helt borte.|Jeg er helt væk.|Sunt praf.|Razbijen sam.|pl:Jestem zjarany.|cs:Jsem úplně na šrot.
B2|[Wir machen blau].|We're skipping. (school or work)|Hacemos novillos. (clase o trabajo)|On sèche. (les cours ou le boulot)|Wir gehen nicht hin. (Schule oder Arbeit)|A gente vai matar. (aula ou trabalho)|Facciamo sega. (scuola o lavoro)|We spijbelen. (school of werk)|Vi skolkar. (skola eller jobb)|Vi skulker. (skole eller jobb)|Vi pjækker. (skole eller arbejde)|Tragem chiulul. (școală sau muncă)|Markiramo. (škola ili posao)|pl:Robimy sobie wagary.|cs:Jdeme za školu. (škola nebo práce)
B2|[Ich schwänz] morgen die Schule.|I'm skipping school tomorrow.|Mañana me salto las clases.|Demain je sèche les cours.|Ich gehe morgen nicht zur Schule.|Amanhã vou matar aula.|Domani salto la scuola.|Ik spijbel morgen.|Jag skolkar imorgon.|Jeg skulker skolen i morgen.|Jeg pjækker fra skole i morgen.|Mâine trag chiulul de la școală.|Sutra markiram školu.|pl:Jutro wagaruję.|cs:Zítra jdu za školu.
B2|[Ich hab null Bock].|I have zero motivation.|No tengo ninguna gana.|J'ai zéro motivation.|Ich habe überhaupt keine Lust.|Tô com zero vontade.|Non ho proprio voglia.|Ik heb nul zin.|Jag har noll lust.|Jeg har null lyst.|Jeg har nul lyst.|N-am chef deloc.|Nula volje.|pl:Nie mam zero ochoty.|cs:Mám nulovou motivaci.
B2|[Das nervt tierisch].|That's super annoying.|Eso es superpesado.|C'est hyper saoulant.|Das ist sehr nervig.|Isso é muito irritante.|È una rottura pazzesca.|Dat is mega irritant.|Det är skitjobbigt.|Det er sykt irriterende.|Det er mega irriterende.|E super enervant.|To užasno živcira.|pl:To strasznie wkurza.|cs:To je hrozně otravný.
B2|[Das ist ultra] schwer.|That's super hard.|Eso es dificilísimo.|C'est ultra dur.|Das ist sehr schwer.|Isso é muito difícil.|È difficilissimo.|Dat is super moeilijk.|Det är supersvårt.|Det er superhardt.|Det er megasvært.|E super greu.|To je super teško.|pl:To mega trudne.|cs:To je hrozně těžký.
B2|[Hammer], oder?|Amazing, right?|Brutal, ¿no?|Énorme, non ?|Toll, oder?|Demais, né?|Pazzesco, eh?|Te gek, toch?|Grymt, va?|Rått, ikke sant?|Vildt, ikke?|Tare, nu?|Ludo, ha?|pl:Czad, nie?|cs:Boží, co?
B2|[Wie geil ist das] denn?|How awesome is that?|¿Qué pasada, no?|C'est trop génial, non ?|Wie toll ist das?|Que massa, né?|Ma quanto è figo?|Hoe vet is dat?|Hur grymt är inte det?|Hvor rått er ikke det?|Hvor fedt er det lige?|Cât de tare e asta?|Koliko je to dobro?|pl:Ale to zajebiste, co?|cs:Není to paráda?
B2|[Na, du Pappnase]!|Hey, you goofball!|¡Oye, payaso!|Hé, espèce de clown !|Hallo, du Dummkopf!|E aí, seu pateta!|Ehi, pagliaccio!|Hé, malloot!|Tja, din tönt!|Hei, din tulling!|Hej, dit fjols!|Hei, caraghiosule!|Hej, šašavče!|pl:Ej, ty głuptasie!|cs:Hele, ty trumbero!
B2|[Jetzt mach mal halblang]!|Don't exaggerate!|¡No exageres!|N'exagère pas !|Übertreib nicht!|Não exagera!|Non esagerare!|Overdrijf niet zo!|Överdriv inte!|Ikke overdriv!|Lad nu være med at overdrive!|Nu exagera!|Ne pretjeruj!|pl:Nie przesadzaj!|cs:Nepřeháněj!
B2|[Schnauze]!|Shut it!|¡Calla!|La ferme !|Sei still!|Cala a boca!|Zitto!|Kop dicht!|Käften!|Kjeft!|Klap i!|Gura!|Tišina!|pl:Morda!|cs:Sklapni!
C1|[Da steppt der Bär]!|It's a wild party!|¡La fiesta está que arde!|C'est la folie !|Hier ist viel los!|A festa tá bombando!|Qui si fa festa alla grande!|Daar is het een groot feest!|Där är det full fest!|Der er det full fest!|Der går den vilde fest!|Acolo e distracție maximă!|Tamo je ludnica!|pl:Jest ostra impreza!|cs:To je divoká párty!
C1|[Das ist nicht die feine englische Art].|That's not the nice way to do it.|Esa no es forma de hacer las cosas.|C'est pas très élégant.|Das ist nicht fair oder höflich.|Isso não é jeito de fazer as coisas.|Non è un bel modo di fare.|Dat is niet netjes.|Det är inte snyggt gjort.|Det er ikke pent gjort.|Det er ikke pænt gjort.|Nu e frumos ce faci.|To nije lijepo.|pl:Tak się nie robi.|cs:Tohle se nedělá.
C1|[Er hat einen an der Waffel].|He's nuts.|Está chiflado.|Il est barjot.|Er ist verrückt.|Ele é doido.|È svitato.|Hij is niet goed bij zijn hoofd.|Han är knäpp.|Han er sprø.|Han er tosset.|E într-o ureche.|On je ćaknut.|pl:Ma nie po kolei w głowie.|cs:Je to cvok.
C1|[Sie hat Haare auf den Zähnen].|She's a tough cookie.|Tiene mucho carácter.|Elle a du caractère.|Sie ist sehr resolut und streitbar.|Ela é osso duro de roer.|È una tosta.|Ze is niet op haar mondje gevallen.|Hon har skinn på näsan.|Hun har bein i nesa.|Hun har skinnet på næsen.|E o femeie dură.|Ona je opaka.|pl:Ona ma charakterek.|cs:Je to tvrdá holka.
C1|[Er ist ein Warmduscher].|He's a wimp.|Es un blandengue.|C'est une chochotte.|Er ist ein Weichling.|Ele é um frouxo.|È un pappamolle.|Hij is een watje.|Han är en mes.|Han er en pyse.|Han er en tøsedreng.|E un fătălău.|On je mekušac.|pl:On jest mięczakiem.|cs:Je to srab.
C1|[Er ist ein Sitzpinkler].|He's a wuss.|Es un calzonazos.|C'est une mauviette.|Er ist ein Feigling.|Ele é um banana.|È una femminuccia.|Hij is een mietje.|Han är en mjukis.|Han er en tulling.|Han er en kylling.|E un papă-lapte.|On je slabić.|pl:On jest ciotą.|cs:Je to měkkota.
