1|[Hoi], hoe gaat het?|Hi, how's it going?
B1|Wat een [grapjas] ben jij.|What a clown you are.|Qué gracioso eres.|T'es un sacré farceur.|Du bist ja ein Witzbold.|Você é um piadista.
B1|Ze is een beetje [eigenwijs].|She's a bit headstrong.|Es un poco cabezota.|Elle est un peu têtue.|Sie ist ein bisschen eigensinnig.|Ela é meio teimosa.
B1|Wat een [bijdehandje] ben jij!|What a little smart-aleck you are!|¡Qué listillo eres!|Quel petit malin, toi !|Du bist ja ein kleiner Schlaumeier!|Que espertinho você é!
B1|Mijn neefje is een echte [snotaap].|My nephew is a real little brat.|Mi sobrino es un mocoso.|Mon neveu est un vrai morveux.|Mein Neffe ist eine echte Rotznase.|Meu sobrinho é um pirralho.
B1|Hij is zo'n [betweter].|He's such a know-it-all.|Es un sabelotodo.|C'est un vrai je-sais-tout.|Er ist so ein Besserwisser.|Ele é muito sabichão.
B1|Wat ben je [sloom] vandaag.|You're so sluggish today.|Qué lento estás hoy.|T'es vraiment mou aujourd'hui.|Du bist heute so lahm.|Você tá muito lerdo hoje.
B1|Ik ben helemaal [gaar] van die dag.|I'm completely fried after that day.|Estoy hecho polvo después de este día.|Je suis complètement lessivé après cette journée.|Ich bin total durch nach dem Tag.|Tô só o pó depois desse dia.
B1|Zij [zit lekker in haar vel].|She's feeling good about herself.|Está muy a gusto consigo misma.|Elle est bien dans sa peau.|Sie fühlt sich pudelwohl.|Ela tá de bem com a vida.
B1|Ik voel me vandaag een beetje [down].|I'm feeling a bit down today.|Hoy estoy un poco de bajón.|Je suis un peu déprimé aujourd'hui.|Ich bin heute ein bisschen down.|Tô meio pra baixo hoje.
B1|Vandaag is echt een [baaldag].|Today is really one of those days.|Hoy es un día de esos.|C'est vraiment une journée pourrie.|Heute ist echt ein Mistag.|Hoje é um dia daqueles.
B1|Ik ben [over de rooie], echt.|I'm fuming, seriously.|Estoy que echo humo, en serio.|Je suis furax, sérieux.|Ich bin echt auf hundertachtzig.|Tô furioso, sério.
B1|[Wegwezen], het gaat zo regenen!|Let's get out of here, it's about to rain!|¡Vámonos, que va a llover!|On se casse, il va pleuvoir !|Nichts wie weg, gleich regnet's!|Vamos embora, vai chover!
B1|Mijn portemonnee is [foetsie].|My wallet's vanished.|Mi cartera ha desaparecido.|Mon portefeuille a disparu.|Mein Portemonnaie ist futsch.|Minha carteira sumiu.
B1|[Hou je taai]! Tot volgende week.|Take care! See you next week.|¡Cuídate! Hasta la semana que viene.|Prends soin de toi ! À la semaine prochaine.|Mach's gut! Bis nächste Woche.|Se cuida! Até semana que vem.
B1|[Doe de groeten] aan je moeder.|Say hi to your mum.|Dale recuerdos a tu madre.|Passe le bonjour à ta mère.|Grüß deine Mutter von mir.|Manda um abraço pra sua mãe.
B1|[Spreek je]! Ik moet ophangen.|Talk soon! I have to hang up.|¡Hablamos! Tengo que colgar.|On se parle ! Je dois raccrocher.|Wir hören uns! Ich muss auflegen.|A gente se fala! Tenho que desligar.
B1|[Hè hè], eindelijk vrijdag!|Phew, finally Friday!|¡Por fin, ya es viernes!|Ah, enfin vendredi !|Na endlich, Freitag!|Ufa, finalmente sexta!
B1|[Hup], aan de slag!|Right, let's get to work!|¡Venga, manos a la obra!|Allez hop, au boulot !|Hopp, an die Arbeit!|Bora, mãos à obra!
B1|Alles in één keer goed? [Netjes]!|All correct in one go? Nicely done!|¿Todo bien a la primera? ¡Bien hecho!|Tout bon du premier coup ? Propre !|Alles auf Anhieb richtig? Sauber!|Tudo certo de primeira? Mandou bem!
B1|Eerst eten, dan film kijken? [Strak plan]!|Eat first, then watch a movie? Solid plan!|¿Primero cenar y luego peli? ¡Buen plan!|D'abord manger, puis un film ? Bon plan !|Erst essen, dann Film? Guter Plan!|Primeiro comer, depois filme? Plano perfeito!
B1|Ik ga op tijd komen. [Ja hoor], dat zeg je altijd.|I'll be on time. Oh sure, you always say that.|Llegaré a tiempo. Ya, claro, siempre dices lo mismo.|Je serai à l'heure. Mais oui, tu dis toujours ça.|Ich bin pünktlich. Ja klar, das sagst du immer.|Vou chegar na hora. Ah, tá, você sempre diz isso.
B1|Jij gaat afwassen? [Ja doei]!|You want me to do the dishes? Yeah, right!|¿Que friegue yo? ¡Ni de coña!|Moi, faire la vaisselle ? Tu rêves !|Ich soll abwaschen? Vergiss es!|Eu lavar a louça? Até parece!
B1|Hij zegt dat hij ziek is. [Zal wel].|He says he's sick. Yeah, whatever.|Dice que está enfermo. Ya, seguro.|Il dit qu'il est malade. C'est ça, ouais.|Er sagt, er ist krank. Na klar doch.|Ele diz que tá doente. Sei.
B1|Glas gebroken? Geeft niks, [kan gebeuren].|Broke a glass? No worries, it happens.|¿Se rompió un vaso? No pasa nada, puede pasar.|Un verre cassé ? C'est rien, ça arrive.|Glas kaputt? Macht nichts, kann passieren.|Quebrou um copo? Relaxa, acontece.
B1|Je hebt al het eten weggegooid? [Zonde]!|You threw out all the food? What a waste!|¿Tiraste toda la comida? ¡Qué desperdicio!|T'as jeté toute la bouffe ? Quel gâchis !|Du hast das ganze Essen weggeworfen? Schade drum!|Você jogou fora toda a comida? Que desperdício!
B1|Die les was [stomvervelend].|That class was deadly boring.|Esa clase fue un rollo.|Ce cours était super chiant.|Die Stunde war stinklangweilig.|Essa aula foi um saco.
B1|Hij heeft een [kapsalon] besteld na het stappen.|He ordered a kapsalon after going out.|Pidió un kapsalon después de salir de fiesta.|Il a commandé un kapsalon après la soirée.|Er hat nach dem Feiern einen Kapsalon bestellt.|Ele pediu um kapsalon depois da balada.
B2|[Mattie], waar was je gisteren?|Bro, where were you yesterday?|Tío, ¿dónde estabas ayer?|Frérot, t'étais où hier ?|Digga, wo warst du gestern?|Mano, cadê você ontem?
B2|Hij is mijn [mattie] sinds de basisschool.|He's been my homie since primary school.|Es mi colega desde primaria.|C'est mon pote depuis l'école primaire.|Er ist mein Kumpel seit der Grundschule.|Ele é meu parça desde o primário.
B2|[Bro], dat meen je niet!|Bro, you can't be serious!|¡Bro, no puede ser!|Frère, t'es pas sérieux !|Bro, das ist nicht dein Ernst!|Mano, não pode ser!
B2|[Broer], alles goed met je?|Bro, you doing alright?|Hermano, ¿todo bien?|Frérot, ça va toi ?|Bruder, alles gut bei dir?|Irmão, tudo certo contigo?
B2|[Fakka], mattie?|What's up, bro?|¿Qué pasa, tío?|Quoi de neuf, frérot ?|Was geht, Digga?|E aí, mano?
B2|[Ewa], hoe is het?|Hey, how's it going?|Ey, ¿qué tal?|Wesh, ça va ?|Ey, wie läuft's?|Salve, tudo certo?
B2|[Wollah], ik heb het niet gedaan!|I swear, I didn't do it!|¡Te lo juro, no fui yo!|Wallah, c'est pas moi !|Ich schwör, ich war's nicht!|Juro, não fui eu!
B2|Ze heeft echt gewonnen, [wallah].|She really won, I swear.|Ha ganado de verdad, te lo juro.|Elle a vraiment gagné, je te jure.|Sie hat echt gewonnen, ich schwör.|Ela ganhou mesmo, juro.
B2|Ik ga naar mijn [osso].|I'm heading home.|Me voy pa' casa.|Je rentre à la baraque.|Ich geh nach Hause.|Tô indo pra goma.
B2|Kom chillen bij mij op de [osso].|Come chill at my place.|Vente a mi casa a relajarte.|Viens chiller chez moi.|Komm bei mir zu Hause chillen.|Cola lá em casa pra relaxar.
B2|Ik heb geen [doekoe] voor een nieuwe telefoon.|I don't have the cash for a new phone.|No tengo pasta para un móvil nuevo.|J'ai pas la thune pour un nouveau téléphone.|Ich hab keine Kohle für ein neues Handy.|Não tenho grana pra um celular novo.
B2|Hij gaat [doekoe] maken met zijn eigen merk.|He's going to make bank with his own brand.|Va a hacer pasta con su propia marca.|Il va se faire des thunes avec sa propre marque.|Er wird mit seiner eigenen Marke Kohle machen.|Ele vai fazer grana com a própria marca.
B2|Ik ben [skeer] tot het eind van de maand.|I'm broke till the end of the month.|Estoy pelado hasta final de mes.|Je suis à sec jusqu'à la fin du mois.|Ich bin blank bis Monatsende.|Tô duro até o fim do mês.
B2|Sorry, kan niet mee, ik ben [skeer].|Sorry, can't come, I'm broke.|Lo siento, no puedo ir, estoy sin un duro.|Désolé, je peux pas venir, je suis fauché.|Sorry, kann nicht mit, ich bin pleite.|Foi mal, não dá, tô liso.
B2|Zaterdag is er een [fissa] bij Kevin.|There's a party at Kevin's on Saturday.|El sábado hay fiesta en casa de Kevin.|Samedi, y a une teuf chez Kevin.|Samstag ist 'ne Fete bei Kevin.|Sábado tem festa na casa do Kevin.
B2|Die [fissa] was gisteren echt ziek.|That party yesterday was sick.|La fiesta de ayer fue una locura.|La teuf d'hier était de ouf.|Die Party gestern war echt krass.|A festa de ontem foi insana.
B2|Check mijn nieuwe [patta's]!|Check out my new sneakers!|¡Mira mis zapatillas nuevas!|Regarde mes nouvelles baskets !|Check mal meine neuen Sneaker!|Olha meu tênis novo!
B2|Ik heb mijn [takkies] vergeten voor gym.|I forgot my trainers for PE.|Se me olvidaron las deportivas para gimnasia.|J'ai oublié mes baskets pour le sport.|Ich hab meine Turnschuhe für Sport vergessen.|Esqueci meu tênis pra educação física.
B2|Hij loopt altijd te [flexen] met zijn horloge.|He's always flexing with his watch.|Siempre está fardando con su reloj.|Il frime toujours avec sa montre.|Er protzt immer mit seiner Uhr.|Ele vive ostentando o relógio.
B2|Stop met [flexen], niemand is onder de indruk.|Stop showing off, nobody's impressed.|Deja de fardar, nadie está impresionado.|Arrête de frimer, personne n'est impressionné.|Hör auf anzugeben, keiner ist beeindruckt.|Para de se exibir, ninguém tá impressionado.
B2|Hij heeft een nieuwe [waggie] gekocht.|He bought a new car.|Se ha comprado un buga nuevo.|Il s'est acheté une nouvelle caisse.|Er hat sich 'ne neue Karre gekauft.|Ele comprou uma nave nova.
B2|Er was bijna een [fittie] voor de club.|There was nearly a fight outside the club.|Casi hubo una pelea delante de la disco.|Y a failli avoir une baston devant la boîte.|Vor dem Club gab's fast 'ne Schlägerei.|Quase rolou uma briga na frente da balada.
B2|Wat is de [tori]? Vertel!|What's the story? Spill it!|¿Qué ha pasado? ¡Cuenta!|C'est quoi l'histoire ? Raconte !|Was ist die Story? Erzähl!|Qual é a fita? Conta!
B2|Hij is de hele dag aan het [hosselen].|He's hustling all day long.|Se pasa el día buscándose la vida.|Il se démène toute la journée pour gagner sa vie.|Er ist den ganzen Tag am Hustlen.|Ele tá na correria o dia todo.
B2|Doe niet zo [aso], man.|Don't be so antisocial, man.|No seas tan borde, tío.|Sois pas si relou, mec.|Sei nicht so asozial, Mann.|Não seja tão grosso, cara.
B2|Die gast parkeert op het fietspad, zo [aso].|That guy's parking on the bike lane, so inconsiderate.|Ese tío aparca en el carril bici, qué cara.|Ce mec se gare sur la piste cyclable, trop sans-gêne.|Der Typ parkt auf dem Radweg, so asozial.|Esse cara estaciona na ciclovia, que folgado.
B2|Je weet toch hoe hij is, [jwz].|You know how he is, you know yourself.|Ya sabes cómo es, tú ya sabes.|Tu sais comment il est, tu connais.|Du weißt doch, wie er ist, weißte selbst.|Você sabe como ele é, né.
B2|[No spang], ik fix het wel.|No worries, I'll fix it.|Tranqui, yo lo arreglo.|T'inquiète, je m'en occupe.|Keine Panik, ich regel das.|Relaxa, eu resolvo.
B2|Die nieuwe track is [ziek]!|That new track is sick!|¡Ese tema nuevo es brutal!|Ce nouveau son est trop ouf !|Der neue Track ist krass!|Essa música nova é brutal!
B2|Zij danst echt [ziek] goed.|She dances insanely well.|Baila increíblemente bien.|Elle danse de ouf.|Sie tanzt krass gut.|Ela dança absurdamente bem.
B2|Dat nummer gaat echt [hard].|That song is really blowing up.|Esa canción está pegando fuerte.|Ce son cartonne grave.|Der Song geht richtig ab.|Essa música tá bombando.
B2|Die jas is [gevaarlijk] mooi.|That jacket is dangerously nice.|Esa chaqueta es bonita a rabiar.|Cette veste est grave belle.|Die Jacke ist gefährlich schön.|Essa jaqueta é absurdamente linda.
B2|Dat was [hella] grappig.|That was hella funny.|Eso fue graciosísimo.|C'était grave drôle.|Das war mega lustig.|Isso foi muito engraçado.
B2|Hij is nog steeds [salty] dat hij verloor.|He's still salty that he lost.|Sigue picado porque perdió.|Il est encore vénère d'avoir perdu.|Er ist immer noch sauer, dass er verloren hat.|Ele ainda tá mordido porque perdeu.
B2|Die dansjes van mijn vader zijn zo [cringe].|My dad's little dances are so cringe.|Los bailecitos de mi padre dan mucha vergüenza ajena.|Les petites danses de mon père, c'est trop gênant.|Die Tänzchen von meinem Vater sind so cringe.|As dancinhas do meu pai são muito cringe.
B2|[Yalla], we gaan, anders zijn we te laat!|Come on, let's go, or we'll be late!|¡Venga, vámonos, que llegamos tarde!|Yalla, on y va, sinon on sera en retard !|Yallah, los, sonst kommen wir zu spät!|Bora, senão a gente atrasa!
B2|Hé [sahbi], lang niet gezien!|Hey my friend, long time no see!|¡Hermano, cuánto tiempo!|Hé mon frère, ça fait longtemps !|Hey Bruder, lange nicht gesehen!|E aí, irmão, quanto tempo!
B2|[Wajo]? Heeft ze dat echt gezegd?|No way? Did she really say that?|¿En serio? ¿De verdad dijo eso?|Nan, sérieux ? Elle a vraiment dit ça ?|Echt jetzt? Hat sie das wirklich gesagt?|Sério? Ela disse isso mesmo?
B2|Hij heeft een nieuwe [chickie].|He's got a new girlfriend.|Tiene una nueva piba.|Il a une nouvelle meuf.|Er hat 'ne neue Freundin.|Ele tá com uma mina nova.
B2|Hij denkt dat hij een [moneyboy] is.|He thinks he's a big-money guy.|Se cree un niño rico.|Il se prend pour un mec blindé.|Er hält sich für 'nen Money Boy.|Ele se acha o playboy do dinheiro.
B2|[Dikke doei]! Ik ga niet meer met jou mee.|See ya, wouldn't wanna be ya! I'm not going with you anymore.|¡Hasta nunca! Ya no voy contigo.|Salut, bye bye ! Je viens plus avec toi.|Tschüssikowski! Ich geh nicht mehr mit dir mit.|Tchauzinho! Não vou mais com você.
B2|Die broodjes zijn [dikke prima].|Those sandwiches are totally fine.|Esos bocatas están de lujo.|Ces sandwichs sont nickel.|Die Brötchen sind voll okay.|Esses sanduíches tão ótimos.
B2|Hij is echt [wreed] goed in voetbal.|He's crazy good at football.|Es buenísimo al fútbol.|Il est de ouf au foot.|Er ist krass gut im Fußball.|Ele é absurdo no futebol.
B2|Hij is mijn [gabber] uit Amsterdam.|He's my buddy from Amsterdam.|Es mi colega de Ámsterdam.|C'est mon pote d'Amsterdam.|Er ist mein Kumpel aus Amsterdam.|Ele é meu chegado de Amsterdã.
B2|[De mazzel]! Tot morgen.|Take it easy! See you tomorrow.|¡Suerte! Hasta mañana.|Ciao, bonne chance ! À demain.|Mach's gut! Bis morgen.|Falou! Até amanhã.
B2|Iemand heeft mijn fiets [gejat].|Someone nicked my bike.|Alguien me ha mangado la bici.|Quelqu'un m'a piqué mon vélo.|Jemand hat mein Fahrrad geklaut.|Alguém afanou minha bicicleta.
B2|Wie heeft mijn oplader [gegapt]?|Who swiped my charger?|¿Quién me ha birlado el cargador?|Qui m'a chouré mon chargeur ?|Wer hat mein Ladekabel gemopst?|Quem surrupiou meu carregador?
B2|Dat was echt [tof] van je.|That was really decent of you.|Eso fue todo un detalle por tu parte.|C'était vraiment sympa de ta part.|Das war echt anständig von dir.|Foi muito legal da sua parte.
B2|We hebben veel [gein] gehad.|We had loads of fun.|Nos lo pasamos en grande.|On s'est bien marrés.|Wir hatten viel Spaß.|A gente se divertiu muito.
B2|Hij heeft wel [lef], zeg!|He's got some nerve, wow!|¡Vaya valor que tiene!|Il a du cran, dis donc !|Der hat vielleicht Mut!|Ele tem coragem, hein!
B2|Heb je [het lef] om het te zeggen?|Have you got the guts to say it?|¿Tienes agallas para decirlo?|T'as le cran de le dire ?|Hast du den Mumm, es zu sagen?|Você tem coragem de falar?
B2|Die vent heeft [kapsones], zeg.|That guy's really full of himself.|Ese tipo se lo tiene muy creído.|Ce type se la pète grave.|Der Typ hat echt Allüren.|Esse cara é muito metido.
B2|Wat een [sores] met die buren.|What a hassle with those neighbours.|Menudo follón con los vecinos.|Que d'embrouilles avec ces voisins.|Was für ein Ärger mit den Nachbarn.|Que dor de cabeça com esses vizinhos.
B2|Hij begon meteen [stennis] te maken.|He immediately started kicking up a fuss.|Enseguida empezó a montar un número.|Il a tout de suite fait un scandale.|Er hat sofort Stunk gemacht.|Ele logo começou a fazer barraco.
B2|Er was flink wat [heibel] op het feest.|There was quite a ruckus at the party.|Hubo bastante jaleo en la fiesta.|Il y a eu pas mal de grabuge à la fête.|Auf der Party gab's ordentlich Zoff.|Rolou uma confusão na festa.
B2|Hij kwam met een of ander [smoesje].|He came up with some lame excuse.|Vino con una excusa barata.|Il a sorti une excuse bidon.|Er kam mit irgendeiner Ausrede.|Ele veio com uma desculpinha qualquer.
B2|Die gast is echt [mesjogge].|That guy is completely meshuggah.|Ese tío está chalado.|Ce mec est complètement maboul.|Der Typ ist total meschugge.|Esse cara é pirado.
B2|Die ouwe bank is echt [sjofel].|That old couch is really shabby.|Ese sofá viejo está hecho polvo.|Ce vieux canapé est vraiment miteux.|Das alte Sofa ist echt schäbig.|Esse sofá velho tá bem surrado.
B2|Hij heeft een jaar in de [bajes] gezeten.|He spent a year in the slammer.|Pasó un año en el trullo.|Il a fait un an au trou.|Er hat ein Jahr im Knast gesessen.|Ele passou um ano em cana.
B2|Pas op, daar staat de [smeris].|Watch out, the cops are over there.|Cuidado, ahí está la pasma.|Attention, les flics sont là-bas.|Pass auf, da stehen die Bullen.|Cuidado, a polícia tá ali.
B2|Die jongens zijn echt [tuig].|Those guys are real scum.|Esos chavales son pura chusma.|Ces types, c'est de la racaille.|Die Jungs sind echtes Gesindel.|Esses caras são uns marginais.
B2|Ik woon al tien jaar in [Mokum].|I've lived in Amsterdam for ten years.|Llevo diez años viviendo en Ámsterdam.|J'habite à Amsterdam depuis dix ans.|Ich wohne seit zehn Jahren in Amsterdam.|Moro em Amsterdã há dez anos.
B2|[Houdoe], en tot de volgende keer!|Bye now, until next time!|¡Adiós, hasta la próxima!|Salut, à la prochaine !|Tschüss, bis zum nächsten Mal!|Tchau, até a próxima!
