1|[Hola], ¿qué tal?|Hi, how's it going?
B1|Me da [pereza] levantarme.|I can't be bothered to get up.|No tengo ganas de levantarme.|J'ai la flemme de me lever.|Ich hab keinen Bock aufzustehen.|Tô com preguiça de levantar.
B1|¡Qué [pereza] ir a esa cena!|Ugh, I really don't feel like going to that dinner!|¡Qué pocas ganas de ir a esa cena!|La flemme d'aller à ce dîner !|Null Bock auf das Abendessen!|Que preguiça de ir nesse jantar!
B1|Mi padre se va a [cabrear] mucho.|My dad is going to get really mad.|Mi padre se va a enfadar mucho.|Mon père va être super vénère.|Mein Vater wird voll sauer.|Meu pai vai ficar puto.
B1|Está muy [cabreado] conmigo.|He's really pissed off at me.|Está muy enfadado conmigo.|Il est trop énervé contre moi.|Er ist stinksauer auf mich.|Ele tá muito bravo comigo.
B1|Menudo [cabreo] tiene la profe.|The teacher is in such a bad mood.|La profesora está muy enfadada.|La prof est vachement en rogne.|Die Lehrerin ist voll geladen.|A professora tá com um ódio.
B1|¡[Joder], qué frío hace!|Damn, it's freezing!|¡Vaya, qué frío hace!|Putain, qu'est-ce qu'il fait froid !|Scheiße, ist das kalt!|Porra, que frio!
B1|[Jolín], se me ha roto el móvil.|Darn, my phone broke.|Vaya, se me ha roto el móvil.|Zut, mon portable est cassé.|Mist, mein Handy ist kaputt.|Poxa, meu celular quebrou.
B1|[Jopé], mamá, déjame salir.|Aw come on, Mom, let me go out.|Por favor, mamá, déjame salir.|Oh, allez maman, laisse-moi sortir.|Menno, Mama, lass mich raus.|Ah, mãe, deixa eu sair.
B1|¡[Ostras], qué caro!|Whoa, that's expensive!|¡Vaya, qué caro!|La vache, c'est cher !|Boah, ist das teuer!|Caramba, que caro!
B1|¡[Hostia], qué susto!|Jeez, what a fright!|¡Vaya, qué susto!|Putain, j'ai eu peur !|Krass, hab ich mich erschrocken!|Caramba, que susto!
B1|¡Esto es la [hostia]! Me encanta.|This is the best! I love it.|¡Esto es increíble! Me encanta.|C'est le top ! J'adore.|Das ist der Hammer! Ich liebe es.|Isso é demais! Adorei.
B1|¡[Toma ya]! He aprobado.|Yes! I passed!|¡Qué bien! He aprobado.|Yes ! J'ai réussi !|Yes! Ich hab bestanden!|Aê! Passei!
B1|[Me parto] con tus vídeos.|I crack up at your videos.|Me río mucho con tus vídeos.|Je me marre trop avec tes vidéos.|Ich lach mich schlapp über deine Videos.|Eu racho de rir com seus vídeos.
B1|Nos [partimos de risa] toda la noche.|We laughed our heads off all night.|Nos reímos muchísimo toda la noche.|On a été morts de rire toute la soirée.|Wir haben uns die ganze Nacht kaputtgelacht.|A gente morreu de rir a noite toda.
B1|Tu primo es un [cachondo].|Your cousin is hilarious.|Tu primo es muy gracioso.|Ton cousin est un marrant.|Dein Cousin ist ein Witzbold.|Seu primo é um palhaço.
B1|¡Qué [cachondeo] hay en la oficina hoy!|There's such a laugh going on at the office today!|¡Qué diversión hay en la oficina hoy!|C'est la franche rigolade au bureau aujourd'hui !|Heute ist im Büro ja was los!|Que zoeira no escritório hoje!
B1|¿Te estás [cachondeando] de mí?|Are you making fun of me?|¿Te estás burlando de mí?|Tu te fous de moi ?|Machst du dich über mich lustig?|Tá tirando uma com a minha cara?
B1|No me [tomes el pelo].|Don't pull my leg.|No me engañes.|Me fais pas marcher.|Veräpple mich nicht.|Não me zoa.
B1|Eso es una [chorrada].|That's nonsense.|Eso es una tontería.|C'est une connerie.|Das ist Quatsch.|Isso é uma besteira.
B1|Deja de decir [chorradas].|Stop talking rubbish.|Deja de decir tonterías.|Arrête de dire des conneries.|Hör auf, Blödsinn zu reden.|Para de falar besteira.
B1|Me he comprado una [chorrada] para el coche.|I bought a silly little thing for the car.|Me he comprado una tontería para el coche.|Je me suis acheté un gadget pour la voiture.|Ich hab mir so einen Schnickschnack fürs Auto gekauft.|Comprei uma bobagem pro carro.
B1|¡No digas [tonterías], hombre!|Don't talk nonsense, man!|¡No digas cosas absurdas!|Dis pas n'importe quoi !|Red keinen Unsinn!|Não fala bobagem, cara!
B1|¿Qué [movida] hubo ayer en el bar?|What was all that fuss at the bar yesterday?|¿Qué problema hubo ayer en el bar?|C'était quoi l'embrouille au bar hier ?|Was war gestern in der Bar los?|Que treta rolou ontem no bar?
B1|Qué [movida] tan rara, tío.|What a weird thing, man.|Qué situación tan rara.|Quel délire bizarre, mec.|Was für eine komische Sache, Alter.|Que parada estranha, cara.
B1|Ese sitio es un poco [chungo] de noche.|That place is a bit sketchy at night.|Ese sitio es un poco peligroso de noche.|Cet endroit est un peu craignos la nuit.|Die Gegend ist nachts etwas zwielichtig.|Esse lugar é meio barra-pesada à noite.
B1|Este agosto [me quedo de Rodríguez], mi familia se va a la playa.|This August I'm home alone, my family is off to the beach.|Este agosto me quedo solo trabajando, mi familia se va a la playa.|En août je reste seul en ville, ma famille part à la plage.|Diesen August bin ich Strohwitwer, meine Familie fährt an den Strand.|Esse agosto fico sozinho na cidade, minha família vai pra praia.
B1|Me encuentro un poco [chungo].|I'm feeling a bit rough.|Me encuentro un poco mal.|Je me sens un peu patraque.|Mir geht's ein bisschen mies.|Tô meio mal.
B1|El piso es [cutrísimo], pero barato.|The flat is super crappy, but cheap.|El piso es de muy mala calidad, pero barato.|L'appart est super pourri, mais pas cher.|Die Wohnung ist voll runtergekommen, aber billig.|O apê é muito tosco, mas barato.
B1|¡No seas tan [rata] e invita!|Don't be such a cheapskate, get a round in!|¡No seas tan tacaño e invita!|Sois pas si radin, paie ta tournée !|Sei nicht so geizig und lad mal ein!|Não seja pão-duro, paga aí!
B1|Mi jefe es un [agarrado].|My boss is a tightwad.|Mi jefe es muy tacaño.|Mon patron est un grippe-sou.|Mein Chef ist ein Geizhals.|Meu chefe é um mão de vaca.
B1|Me ha costado diez [pavos].|It cost me ten bucks.|Me ha costado diez euros.|Ça m'a coûté dix balles.|Das hat mich zehn Mäuse gekostet.|Me custou dez pilas.
B1|¿Me dejas cinco [pavos]?|Can you lend me five bucks?|¿Me prestas cinco euros?|Tu me prêtes cinq balles ?|Leihst du mir fünf Euro?|Me empresta cinco pilas?
B1|Ese reloj vale una [pasta].|That watch costs a fortune.|Ese reloj es muy caro.|Cette montre coûte une blinde.|Die Uhr kostet ein Vermögen.|Esse relógio custa uma nota.
B1|Estoy [pelado] hasta final de mes.|I'm broke until the end of the month.|No tengo dinero hasta final de mes.|Je suis fauché jusqu'à la fin du mois.|Ich bin bis Monatsende pleite.|Tô duro até o fim do mês.
B1|Estoy [sin blanca].|I'm flat broke.|No tengo nada de dinero.|Je suis sans un rond.|Ich bin total blank.|Tô sem um tostão.
B1|Esta semana voy [pelado] de tiempo.|This week I'm really short on time.|Esta semana tengo muy poco tiempo.|Cette semaine je suis à court de temps.|Diese Woche bin ich total knapp mit der Zeit.|Essa semana tô sem tempo nenhum.
B1|Ha sido un [palo] perder la final.|Losing the final was a real blow.|Ha sido un golpe duro perder la final.|Perdre la finale, ça a été un sacré coup.|Das Finale zu verlieren war ein Schlag.|Perder a final foi uma paulada.
B1|Me da un [palo] tremendo ir hoy.|I really can't be bothered to go today.|No tengo ninguna gana de ir hoy.|J'ai une flemme énorme d'y aller aujourd'hui.|Ich hab heute null Bock hinzugehen.|Tô com uma preguiça enorme de ir hoje.
B1|Tengo un [bajón] después del finde.|I'm feeling down after the weekend.|Estoy triste después del fin de semana.|J'ai un coup de mou après le week-end.|Nach dem Wochenende hab ich einen Durchhänger.|Tô numa bad depois do fim de semana.
B1|Me ha dado un [bajón] de azúcar.|I've had a sugar crash.|Me ha bajado el azúcar.|J'ai eu une hypo.|Ich hab einen Zuckerabfall.|Tive uma queda de açúcar.
B1|¡Qué [subidón] cuando marcó el gol!|What a rush when he scored the goal!|¡Qué emoción cuando marcó el gol!|Quelle montée d'adrénaline quand il a marqué !|Was für ein Kick, als er das Tor geschossen hat!|Que euforia quando ele fez o gol!
B1|Estoy [depre] desde que lo dejamos.|I've been down since we broke up.|Estoy deprimido desde que lo dejamos.|Je suis déprimé depuis qu'on a rompu.|Ich bin down, seit wir Schluss gemacht haben.|Tô na deprê desde que a gente terminou.
B1|Me [ha dejado] mi novia.|My girlfriend dumped me.|Mi novia ha terminado conmigo.|Ma copine m'a largué.|Meine Freundin hat mit mir Schluss gemacht.|Minha namorada me largou.
B1|Me [ha dado calabazas].|She turned me down.|Me ha rechazado.|Elle m'a mis un râteau.|Sie hat mir einen Korb gegeben.|Ela me deu um fora.
B1|Creo que [le molas].|I think she's into you.|Creo que le gustas.|Je crois que tu lui plais.|Ich glaub, sie steht auf dich.|Acho que ela tá a fim de você.
B1|Está [colado] por su compañera de clase.|He's got a crush on his classmate.|Está enamorado de su compañera de clase.|Il est accro à sa camarade de classe.|Er ist total verknallt in seine Mitschülerin.|Ele tá caidinho pela colega de classe.
B1|Estoy [pillada] por un chico del gimnasio.|I have a crush on a guy from the gym.|Me gusta mucho un chico del gimnasio.|Je craque pour un mec de la salle.|Ich bin in einen Typen aus dem Gym verknallt.|Tô a fim de um cara da academia.
B1|Ese chico está [cañón].|That guy is gorgeous.|Ese chico es muy guapo.|Ce mec est canon.|Der Typ ist mega heiß.|Esse cara é um gato.
B1|Tu hermana está [buenísima].|Your sister is really hot.|Tu hermana es muy atractiva.|Ta sœur est trop bonne.|Deine Schwester ist echt heiß.|Sua irmã é muito gata.
B1|Ese [pibón] es mi prima.|That stunner is my cousin.|Esa chica tan guapa es mi prima.|Cette bombe, c'est ma cousine.|Die Granate ist meine Cousine.|Esse mulherão é minha prima.
B1|Hemos quedado en el bar con unos [pibes].|We've met up at the bar with some guys.|Hemos quedado en el bar con unos chicos.|On a rendez-vous au bar avec des mecs.|Wir treffen uns mit ein paar Jungs in der Bar.|Combinamos no bar com uns caras.
B1|Mis [coleguis] vienen a cenar.|My mates are coming for dinner.|Mis amigos vienen a cenar.|Mes potes viennent dîner.|Meine Kumpels kommen zum Abendessen.|Meus parças vêm jantar.
B1|Esta noche salgo con la [peña] del curro.|Tonight I'm going out with the crew from work.|Esta noche salgo con los compañeros del trabajo.|Ce soir je sors avec la bande du boulot.|Heute Abend geh ich mit den Leuten von der Arbeit aus.|Hoje saio com a galera do trampo.
B1|Había mucha [peña] en el concierto.|There were loads of people at the concert.|Había mucha gente en el concierto.|Il y avait plein de monde au concert.|Beim Konzert waren voll viele Leute.|Tinha muita gente no show.
B1|¡Vaya [pintas] llevas hoy!|What a look you've got today!|¡Qué aspecto tan raro llevas hoy!|T'as une de ces dégaines aujourd'hui !|Wie siehst du denn heute aus!|Que visual é esse hoje!
B1|Ese tío tiene [pinta] de pijo.|That guy looks like a posh kid.|Ese chico parece elitista.|Ce mec a une tête de bourge.|Der Typ sieht aus wie ein Schnösel.|Esse cara tem cara de playboy.
B1|Esa tarta tiene muy buena [pinta].|That cake looks really good.|Esa tarta parece muy buena.|Ce gâteau a l'air trop bon.|Der Kuchen sieht echt lecker aus.|Esse bolo tá com uma cara ótima.
B1|Me ha [dado plantón] otra vez.|He stood me up again.|No ha venido a la cita otra vez.|Il m'a encore posé un lapin.|Er hat mich schon wieder versetzt.|Ele me deu um bolo de novo.
B1|Tu móvil no para de sonar, ¡qué [coñazo]!|Your phone won't stop ringing, so annoying!|Tu móvil no para de sonar, ¡qué molesto!|Ton portable arrête pas de sonner, c'est trop chiant !|Dein Handy klingelt ständig, voll nervig!|Seu celular não para de tocar, que saco!
B1|No me [des la lata], porfa.|Stop pestering me, please.|No me molestes, por favor.|Me casse pas les pieds, stp.|Geh mir nicht auf die Nerven, bitte.|Não me enche o saco, por favor.
B1|¡Qué [lata] tener que madrugar!|What a pain having to get up early!|¡Qué fastidio tener que madrugar!|Quelle plaie de devoir se lever tôt !|Wie lästig, früh aufstehen zu müssen!|Que saco ter que acordar cedo!
B1|Ese profe es un [plasta].|That teacher is such a bore.|Ese profesor es muy pesado.|Ce prof est un vrai boulet.|Der Lehrer ist eine Nervensäge.|Esse professor é um mala.
B1|Me [mola mazo] tu casa.|I really love your house.|Me gusta mucho tu casa.|J'adore grave ta maison.|Ich find dein Haus mega.|Curti demais sua casa.
B1|Había [mazo] de coches en la carretera.|There were loads of cars on the road.|Había muchos coches en la carretera.|Il y avait grave de voitures sur la route.|Da waren mega viele Autos auf der Straße.|Tinha carro pra caramba na estrada.
B1|Estoy [mazo] cansado.|I'm super tired.|Estoy muy cansado.|Je suis grave fatigué.|Ich bin mega müde.|Tô muito cansado.
B1|Ese concierto fue [la leche].|That concert was amazing.|Ese concierto fue increíble.|Ce concert était de la bombe.|Das Konzert war der Hammer.|Esse show foi foda.
B1|Eres [la leche], tía.|You're something else, girl.|Eres increíble, amiga.|T'es trop forte, ma belle.|Du bist der Wahnsinn.|Você é demais, amiga.
B1|Esa película es [lo más].|That movie is the best.|Esa película es lo mejor.|Ce film, c'est le top.|Der Film ist das Beste überhaupt.|Esse filme é top demais.
B1|¡Eres [lo puto amo]!|You're the absolute boss!|¡Eres el mejor!|T'es le boss !|Du bist der absolute Chef!|Você é o cara!
B1|[Me la suda] lo que piense.|I don't give a damn what he thinks.|No me importa lo que piense.|Je m'en bats les couilles de ce qu'il pense.|Ist mir scheißegal, was er denkt.|Tô cagando pro que ele pensa.
B1|[Me da igual], elige tú.|I don't mind, you choose.|No me importa, elige tú.|Ça m'est égal, choisis.|Ist mir egal, such du aus.|Tanto faz, escolhe você.
B1|[Me importa un pimiento] el fútbol.|I couldn't care less about football.|No me importa nada el fútbol.|Le foot, je m'en fiche complètement.|Fußball ist mir total wurscht.|Tô nem aí pro futebol.
B1|[Me importa un bledo] lo que digan.|I don't give a hoot what they say.|No me importa nada lo que digan.|Je me fiche de ce qu'ils disent.|Es ist mir schnuppe, was sie sagen.|Não tô nem aí pro que dizem.
B1|Tengo que [empollar] para el examen.|I have to cram for the exam.|Tengo que estudiar mucho para el examen.|Je dois bûcher pour l'exam.|Ich muss für die Prüfung pauken.|Tenho que ralar pra prova.
B1|Mi hermana es una [empollona].|My sister is a total swot.|Mi hermana estudia muchísimo.|Ma sœur est une intello.|Meine Schwester ist eine Streberin.|Minha irmã é uma CDF.
B1|He [suspendido] mates otra vez.|I failed maths again.|No he aprobado matemáticas otra vez.|J'ai encore raté les maths.|Ich bin schon wieder in Mathe durchgefallen.|Bombei em matemática de novo.
B1|Hoy [hago pellas], no voy a clase.|I'm skipping school today.|Hoy falto a clase sin permiso.|Aujourd'hui je sèche les cours.|Heute schwänze ich die Schule.|Hoje vou matar aula.
B1|Ayer [hicimos campana] y fuimos al parque.|Yesterday we skipped class and went to the park.|Ayer faltamos a clase y fuimos al parque.|Hier on a séché et on est allés au parc.|Gestern haben wir geschwänzt und sind in den Park.|Ontem a gente matou aula e foi pro parque.
B1|Me he quedado [frito] en el sofá.|I passed out on the sofa.|Me he dormido en el sofá.|Je me suis endormi comme une masse sur le canapé.|Ich bin auf dem Sofa weggepennt.|Apaguei no sofá.
B1|Me tienes [frito] con tantas preguntas.|You're driving me mad with all these questions.|Me tienes harto con tantas preguntas.|Tu me soûles avec toutes tes questions.|Du nervst mich mit deinen ganzen Fragen.|Você tá me enchendo com tanta pergunta.
B1|Anoche dormí como un [tronco].|Last night I slept like a log.|Anoche dormí profundamente.|Hier soir j'ai dormi comme une souche.|Letzte Nacht hab ich wie ein Stein geschlafen.|Ontem dormi como uma pedra.
B1|¡[Qué chungo], tío! Te han robado la bici.|That's rough, man! They stole your bike.|¡Qué mala suerte! Te han robado la bici.|C'est chaud, mec ! On t'a volé ton vélo.|Wie mies, Alter! Dein Fahrrad wurde geklaut.|Que tenso, cara! Roubaram sua bike.
B1|Mañana hay que [madrugar].|We have to get up early tomorrow.|Mañana hay que levantarse temprano.|Demain faut se lever tôt.|Morgen müssen wir früh raus.|Amanhã tem que acordar cedo.
B1|Esta tarde me [echo una siesta].|This afternoon I'm having a nap.|Esta tarde duermo un rato.|Cet après-midi je fais une sieste.|Heute Nachmittag mach ich ein Nickerchen.|Hoje à tarde vou tirar uma soneca.
B1|Vamos a [picar algo] antes de la peli.|Let's have a bite before the movie.|Vamos a comer algo antes de la película.|On grignote un truc avant le film.|Lass uns vor dem Film eine Kleinigkeit essen.|Vamos beliscar algo antes do filme.
B1|Hoy toca [ir de tapas] por el centro.|Today we're doing a tapas crawl downtown.|Hoy vamos a comer tapas por el centro.|Aujourd'hui on fait la tournée des tapas en ville.|Heute machen wir eine Tapas-Tour in der Stadt.|Hoje é dia de rodar os bares de tapas no centro.
